,Date,User ID,Tweet,label,paslon
4562,2023-03-03,4185941893.0,hal ini yang melandasi dukungan mereka terhadap prabowo subianto menjadi presiden indonesia pada pilpres,Positive,prabowo
4569,2023-03-03,387691416.0,saya ketik presiden foto pak prabowo yg muncul aamiinkan dong min,Positive,prabowo
4570,2023-03-03,3706597332.0,meski kalah berkalikali saat mencalonkan presiden namun ia tetap bangkit dan menaati konstitusi lalu maju lagi pada pemilu prabowo subianto setyoko,Negative,prabowo
4575,2023-03-02,2470403222.0,hanya jiwa yang tulus ikhlas bisa menyayangi binatang itulah pak prabowo presiden aamiin,Positive,prabowo
4577,2023-03-02,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4580,2023-03-02,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4584,2023-03-02,189190233.0,dpc satria sumatera selatan dikukuhkan di banyuasin fokus menangkan prabowo presiden,Positive,prabowo
4585,2023-03-02,82341139.0,kota depok siap menang kan prabowo menjadi presiden,Positive,prabowo
4589,2023-03-02,465280582.0,prabowo subianto subianto harga mati presiden ri jagat papua,Negative,prabowo
4590,2023-03-02,465280582.0,prabowo subianto harga mati presiden ri jagat papua,Negative,prabowo
4594,2023-03-02,4513069644.0,kami siap mendukung dan memenangkan prabowo menjadi presiden ri ucap sugiarto,Positive,prabowo
4595,2023-03-02,4513069644.0,para petani singkong yang tergabung dalam aliansi petani singkong pasrepan mendeklarasikan dukungan untukprabowo subianto sebagai presiden ri,Positive,prabowo
4605,2023-03-02,121143089.0,semoga saja di tahun kita dapat melihat pemimpin baru dengan semangat baru dan juga bertanggung jawab posisinya sebagai presiden prabowo subianto,Positive,prabowo
4606,2023-03-02,121143089.0,persiapan pengorbanan dan jiwa patriot yang prabowo miliki dapat mewujudkan citacita masyarakat untuk melihat prabowo menjadi presiden prabowo subianto,Positive,prabowo
4607,2023-03-02,121143089.0,prabowo subianto ketua umum partai gerakan indonesia raya gerindra menyatakan siap kembali maju sebagai calon presiden pada pemilihan presiden pilpres prabowo subianto,Positive,prabowo
4608,2023-03-02,121143089.0,prabowo subianto siap maju lagi sebagai calon presiden di pemilihan presiden prabowo subianto,Positive,prabowo
4613,2023-03-02,3271449511.0,bapak selalu mengingatkan kami bahwa kami adalah para pejuang dan seorang pejuang tidak akan pernah berhenti berjuang untuk kepentingan masyarakat dan bali,Positive,prabowo
4614,2023-03-02,4513069644.0,petani tebu di desa tumpuk kecamatan tugu kabupaten trenggalek mendukung prabowo subianto sebagai presiden dalam pilpres mendatang,Positive,prabowo
4615,2023-03-02,4513069644.0,petani tebu trenggalek dukung prabowo presiden di pilpres,Positive,prabowo
4618,2023-03-02,4513069644.0,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat,Positive,prabowo
4619,2023-03-02,4513069644.0,gerindra kalau petani mau makmur pilih prabowo jadi presiden,Positive,prabowo
4620,2023-03-02,601499644.0,lembaga survei political statistics polstat merilis hasil survei terbaru mengenai elektabilitas calon presiden capres prabowo subianto,Negative,prabowo
4624,2023-03-02,4513069644.0,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,prabowo
4625,2023-03-02,4513069644.0,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap prabowo subianto sebagai calon presiden di pemilihan umum pemilu,Positive,prabowo
4626,2023-03-02,4513069644.0,dari nganjuk ratusan petani hutan solid deklarasi prabowo presiden,Positive,prabowo
4627,2023-03-02,4513069644.0,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya,Positive,prabowo
4628,2023-03-02,4513069644.0,kami mendukung bapak prabowo subianto untuk menjadi presiden ri pada pilpres,Positive,prabowo
4629,2023-03-02,4513069644.0,hal ini yang melandasi dukungan mereka terhadap prabowo subianto menjadi presiden indonesia pada pilpres,Positive,prabowo
4630,2023-03-02,465458275.0,peringati hut partai gerindra ke prabowo subianto subianto didoakan menjadi presiden sekilas media,Negative,prabowo
4632,2023-03-02,4185941893.0,hasil survei terbaru dari lembaga accurate research and consulting indonesia arci menempatkan prabowo subianto sebagai calonpresiden capres yang paling banyak diminati warga jawa timur jatim pada pemilihan umum pemilu,Positive,prabowo
4633,2023-03-02,3305634234.0,insyaallah mba nana paham sudah bismillah presiden tulis linanta prabowo subianto,Positive,prabowo
4638,2023-03-02,726059647.0,gerindra siap bawa prabowo jadi presiden di pemilu minta satukan tekad prabowo subianto,Positive,prabowo
4642,2023-03-02,726059647.0,lembaga survei nasional lsn merilis hasil survei terbarunya terkait kandidat calon presiden prabowo subianto,Negative,prabowo
4644,2023-03-02,465458275.0,partai gerindra siap menangkan prabowo subianto subianto sebagai presiden,Positive,prabowo
4645,2023-03-02,726059647.0,sejumlah nama tokoh digadanggadang akan maju sebagai bakal calon presiden pada pemilihan presiden prabowo subianto,Positive,prabowo
4648,2023-03-02,726059647.0,yang salah satunya memotret elektabilitas tokoh yang digadanggadang menjadi calon presiden di pemilu prabowo subianto,Negative,prabowo
4650,2023-03-02,726059647.0,update hasil survei elektabilitas prabowo subianto pemilihan presiden hari ini,Negative,prabowo
4653,2023-03-02,3672513812.0,dan gubernur jawa tengah ganjar pranowo dalam persaingan menuju pemilihan presiden prabowo subianto setyoko,Positive,prabowo
4657,2023-03-02,3706597332.0,survei membuktikan prabowo subianto masih unggul sebagai tokoh yang dipilih rakyat menjadi presiden di pemilu setyoko,Positive,prabowo
4658,2023-03-02,465280582.0,partai gerindra siap menangkan prabowo subianto sebagai presiden,Positive,prabowo
4659,2023-03-02,3706597332.0,indonesia polling stations ips membeberkan hasil survei terbaru dari elektabilitas tokoh calon presiden capres tahun prabowo subianto setyoko,Negative,prabowo
4660,2023-03-02,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4661,2023-03-02,3706597332.0,survei media survei nasional median mencatat elektabilitas ketua umum partai gerindra prabowo subianto berada di posisi pertama sebagai calon presiden di pilpres setyoko,Positive,prabowo
4663,2023-03-02,1044027295.0,ganjar prabowo mendapat dukungan presiden joko widodo menjadi pasangan pilpres,Positive,prabowo
4664,2023-03-02,914622991.0,median merilis hasil survei terkait elektabilitas calon presiden capres di media sosial hasilnya prabowo subianto menempati posisi teratas disusul ganjar pranowo dan anies baswedan,Positive,prabowo
4665,2023-03-02,4186003753.0,survei pws petani buruh hingga nelayan pilih prabowo sebagai presiden,Negative,prabowo
4667,2023-03-02,4186003753.0,kelompok petani dan petambak dari beberapa kecamatan di kabupaten lamongan jawa timur berharap prabowo subianto menjadi presiden ri,Positive,prabowo
4668,2023-03-02,4186003753.0,usai nelayan dan petambak giliran petani di lamongan dukung prabowo jadi presiden ri,Positive,prabowo
4669,2023-03-02,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4670,2023-03-02,352436506.0,cuma prabowo palingpas bpk presiden,Negative,prabowo
4673,2023-03-02,4186003753.0,para petani singkong yang tergabung dalam aliansi petani singkong pasrepan mendeklarasikan dukungan untukprabowo subianto sebagai presiden ri,Positive,prabowo
4674,2023-03-02,3842173392.0,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden prabowo subianto setyoko,Positive,prabowo
4675,2023-03-02,4186003753.0,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius terhadap nasib wong cilik rakyat indonesia utamanya para petani tuturnya,Positive,prabowo
4681,2023-03-01,465458275.0,video hadiri forum hipmi prabowo subianto di sapa calon presiden,Negative,prabowo
4683,2023-03-01,252415154.0,inismyname fahnoor maunya pemerintah sekarang siapa presiden berikutnya di bukan rakyat yg pilih tapi yg menghitung yg pilih mainan masih sama yg menentukan dr kpubawaslumentok di mk yg tentukan siapa presiden ri setelah yg saat ini semua kotak suara akhirnya masuk ke pemerintahan,Negative,prabowo
4686,2023-03-01,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4687,2023-03-01,465280582.0,rakerda gerindra sultra dasco ajak rakyat menangkan prabowo subianto presiden sindonews nasional,Positive,prabowo
4688,2023-03-01,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4689,2023-03-01,4186003753.0,petani tebu di desa tumpuk kecamatan tugu kabupaten trenggalek mendukung prabowo subianto sebagai presiden dalam pilpres mendatang,Positive,prabowo
4690,2023-03-01,4186003753.0,petani tebu trenggalek dukung prabowo presiden di pilpres,Positive,prabowo
4693,2023-03-01,4186003753.0,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat,Positive,prabowo
4694,2023-03-01,465280582.0,update hasil survei elektabilitas prabowo subianto subianto pemilihan presiden hari ini,Negative,prabowo
4695,2023-03-01,4186003753.0,gerindra kalau petani mau makmur pilih prabowo jadi presiden,Positive,prabowo
4696,2023-03-01,4186003753.0,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,prabowo
4697,2023-03-01,4186003753.0,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,prabowo
4698,2023-03-01,4186003753.0,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap prabowo subianto sebagai calon presiden di pemilihan umum pemilu,Positive,prabowo
4699,2023-03-01,4186003753.0,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya,Positive,prabowo
4700,2023-03-01,4186003753.0,kami mendukung bapak prabowo subianto untuk menjadi presiden ri pada pilpres,Positive,prabowo
4701,2023-03-01,4186003753.0,hal ini yang melandasi dukungan mereka terhadap prabowo subianto menjadi presiden indonesia pada pilpres,Positive,prabowo
4703,2023-03-01,465458275.0,peringati hut partai gerindra ke prabowo subianto subianto didoakan menjadi presiden sekilas media,Negative,prabowo
4704,2023-03-01,465280582.0,peringati hut partai gerindra ke prabowo subianto didoakan menjadi presiden sekilas media,Positive,prabowo
4709,2023-03-01,2703213439.0,id gua sdh ngga pilih prabowo sbg presiden klo prabowo ikut indonesian idol gua dukung,Positive,prabowo
4715,2023-03-01,465280582.0,momen presiden jokowi mendoakan prabowo subianto sukses di pemilu internasional kontan,Positive,prabowo
4735,2023-03-01,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4739,2023-03-01,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4742,2023-02-28,2837140292.0,inismyname  prabowo sangat layak didukung jd presiden beliau membuktikan mampu bekerja optimal membawa indonesia naik peringkat kekuatan militernya urutan dunia dari sebelumnya yg berada di peringkat ke,Positive,prabowo
4751,2023-02-28,30617522.0,efek dukungan ke prabowo subianto pendukung presiden jokowi hijrah jelang pilpres,Positive,prabowo
4753,2023-02-28,2887087309.0,ri prabowo presiden ri,Negative,prabowo
4754,2023-02-28,121143089.0,dari beberapa dukungan yang di berikan kepada prabowo subianto untuk maju dalam pemilihan presiden prabowo subianto,Positive,prabowo
4755,2023-02-28,121143089.0,karena nanti kita yakin prabowo adalah presiden ke di nanti ucap noel prabowo subianto,Positive,prabowo
4756,2023-02-28,121143089.0,selain presiden jokowi yang sepertinya mendukung prabowo untuk maju dalam pemilihan presiden prabowo subianto,Positive,prabowo
4760,2023-02-28,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4765,2023-02-28,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4774,2023-02-28,70412517.0,indonesia polling stations ips membeberkan hasil survei elektabilitas tokoh calon presiden capres prabowo subianto menempati posisi teratas disusul ganjar pranowo dan anies baswedan di posisi kedua dan ketiga sumber,Positive,prabowo
4783,2023-02-28,132078023.0,ribuan masyarakat ikuti jalan santai gerindra seruan prabowo presiden menggema,Positive,prabowo
4810,2023-02-27,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4811,2023-02-27,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4813,2023-02-27,465458275.0,tidar ujung tombak kemenangan prabowo subianto menuju presiden dan partai gerindra jatimnet,Positive,prabowo
4814,2023-02-27,465280582.0,tidar ujung tombak kemenangan prabowo subianto menuju presiden dan partai gerindra jatimnet,Positive,prabowo
4819,2023-02-27,18129942.0,anies dan prabowo melirik khofifah indar parawansa sebagai calon wakil presiden dalam pemilu khofifah pilih siapa,Negative,prabowo
4821,2023-02-27,118646322.0,sekjen gerindra mengajak semua parpol tanpa terkecuali untuk mendukung ketua umumnya prabowo subianto jadi calon presiden capres,Positive,prabowo
4822,2023-02-27,231355136.0,jalan santai puluhan ribu masyarakat musi banyuasin serukan prabowo presiden,Negative,prabowo
4842,2023-02-27,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4843,2023-02-27,18040227.0,ribuan masyarakat ikuti jalan santai gerindra seruan prabowo presiden menggema,Positive,prabowo
4853,2023-02-27,375995332.0,dukungan menguat puluhan ribu masyarakat musi banyuasin serukan prabowo presiden,Positive,prabowo
4860,2023-02-27,465458275.0,berita prabowo dara ayu suharto terpilih jadi ketua tidar diy siap menangkan prabowo subianto presiden cakrawala cakrawala,Positive,prabowo
4864,2023-02-27,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4900,2023-02-26,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4901,2023-02-26,465280582.0,ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,prabowo
4902,2023-02-26,465458275.0,ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,prabowo
4904,2023-02-26,1489882662.0,anies prabowo puanganjar itu kalau mau jadi presiden daftar dulu ke kpu kalau sudah bilang presiden itu namanya halu,Positive,prabowo
4906,2023-02-26,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4933,2023-02-26,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4937,2023-02-26,1153424046.0,inismyname fahnoor tetap semangat pak prabowo meskipun presiden ri adalah anies rasyid baswedan,Positive,prabowo
4939,2023-02-26,3066596334.0,gerindra karangasem kukuhkan pac sidemen siap menangkan prabowo presiden,Positive,prabowo
4951,2023-02-26,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4954,2023-02-26,788744100.0,pernyataan terbaru partai gerindra menjelang pemilu siap jadikan prabowo subianto presiden,Positive,prabowo
4957,2023-02-26,465458275.0,berita prabowo ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,prabowo
4959,2023-02-26,465458275.0,ya allah prabowo subianto menang presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,prabowo
4960,2023-02-26,465280582.0,ya allah prabowo subianto menang presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,prabowo
4962,2023-02-25,1153424046.0,inismyname fahnoor semangat bersama kita bisa anies baswedan presiden ri,Positive,prabowo
4963,2023-02-25,943536788.0,direktur eksekutif indonesia political review ipr ujang komarudin menyebutkan bahwa menteri bumn sebagai sosok yang tepat sebagai calon wakil presiden untuk dipasangkan dengan ganjar pranowo atau prabowo subianto pada pilpres,Negative,prabowo
4966,2023-02-25,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4967,2023-02-25,1434466604.0,prawiro milenials indonesia deklarasikan prabowo subianto jadi capres prawiro milenials indonesia resmi mendeklarasikan diri mendukung prabowo subianto menjadi calon presiden capres pada pilpres,Positive,prabowo
4971,2023-02-25,465458275.0,berita prabowo tidar ajak kaum milenial memenangkan pemilu dan prabowo subianto subianto sebagai presiden smol id,Positive,prabowo
4975,2023-02-25,397673651.0,saya instruksikan kepada seluruh pengurus kader dan simpatisan untuk terus bergerak bersama dalam rangka mewujudkan pak prabowo menjadi presiden dan memenangkan gerindra di pemilu mendatang tegas sufmi dasco ahmad,Positive,prabowo
4977,2023-02-25,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
4978,2023-02-25,252415154.0,pak anies bagus di kabinet presiden jokowi lanjut gub dki lanjut capres prabowo juga di kabinet jokowi dan pernah cawapres megawati dan juga ketua partai yg akan maju pemilu jadi sama maju capres nanti di nah terserah pemilih nanti,Positive,prabowo
4982,2023-02-25,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
4985,2023-02-25,576755999.0,atie iyes,Positive,prabowo
4986,2023-02-25,576755999.0,atie lewat beliau sudah bamyak lahirkan pemimpin sekarang saatnya yang paling tepat beliau memimpin indonesia bissmillah,Negative,prabowo
5010,2023-02-25,235873212.0,inismyname fahnoor kalau nanti kandidat ada dan bpk masuk ke putaran kedua sptnya pak prabowo presiden ke doakan sehat aja para calon pemimpin ri yg benar menjaga nkri dgn kebhinekaan nya,Positive,prabowo
5013,2023-02-25,117449840.0,chotimah pilih ridwan kamil sebagai presiden ri tahun nanti untuk indonesia yang hebat maju dan bersatu,Positive,prabowo
5015,2023-02-25,47596019.0,hadiri rakorda gerindra sultra dasco ajak kader menangkan prabowo jadi presiden di pilpres,Positive,prabowo
5018,2023-02-25,2341937407.0,yap betul sekali gilagila emangnya gw udah sarap milih presiden ama caleg dprddpr ri dari lebih baik golput seumur hidup daripada milih mereka lagi,Positive,prabowo
5021,2023-02-25,1118334355.0,didu heryawan psrebo mohon maafkami hanya inginkan presiden kami,Positive,prabowo
5025,2023-02-24,3533477712.0,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,prabowo
5026,2023-02-24,3533477712.0,dukung prabowo subianto sebagai presiden republik indonesia,Positive,prabowo
5029,2023-02-24,303583642.0,prof bergerak dan soliditas untuk kemenangan partai golkar dan hrt presiden pada pemilu yuk semangat nurularifin,Positive,prabowo
5033,2023-02-24,1058474317.0,sosok prabowo subianto kembali unggul sebagai bakal calon presiden pada pilpres versi survei lembaga geopolitik riset center grc,Negative,prabowo
5036,2023-02-24,2416927724.0,mujani setujudari awalpemilih anies ya dari kelompok ituitu sajapemilih pecundang kalitahun saya yakin akan terjadi hattrickkarena pemilihnya hanya pembenci presiden saat inibahkan bisa jadi berkurang dibanding karena pemuja pak sejati tak akan pilih anies,Negative,prabowo
5041,2023-02-24,2410032319.0,karenanya adi beranggapan ketua umum dpp partai gerindra tersebut patut diperhitungkan dalam pemilihan presiden pilpres prabowo subianto prabowo pemersatu bangkit bersama,Positive,prabowo
5067,2023-02-24,121143089.0,semoga saja dukungan yang di berikan presiden joko widodo memberikan dampak positif kepada prabowo subianto dalam mengarungi pemilihan presiden prabowo subianto,Positive,prabowo
5068,2023-02-24,121143089.0,hal itu bisa di lihat dari elektabilitas prabowo subianto dalam pilpres prabowo menempati urutan pertama sebagai presiden indonesia prabowo subianto,Negative,prabowo
5069,2023-02-24,121143089.0,pada pemilihan umum presiden nanti prabowo subianto kembali di calonkan oleh partai gerindra sebagai calon tunggal presiden republik indonesia prabowo subianto,Positive,prabowo
5070,2023-02-24,567901123.0,loren aku jg gk yakin anies baswedan jd presiden berikutnya loren krn saya pernah mimpi nonton berita thn yg menyatakan presiden indonesia adl dgn wakilnya mhd,Negative,prabowo
5084,2023-02-24,79178176.0,kader gerindra semakin solid dan terus berjuang mewujudkan prabowo presiden dan gerindra menang,Positive,prabowo
5088,2023-02-23,2887087309.0,prabowo presiden,Negative,prabowo
5089,2023-02-23,2887087309.0,prabowo presiden ingat pesan kami mrprabowonkri jgn sampe jatuh ketangan imigrant yamanlanjutkan apa yg telah anda rintis bersama jokowi dlm kabinet,Negative,prabowo
5090,2023-02-23,576755999.0,kumara alhamdulillah nanti jika beliau sudah di beri wewenang penuh,Positive,prabowo
5098,2023-02-23,237292859.0,langsung sja tanpa senggol kiri kanan presiden ri di,Positive,prabowo
5100,2023-02-23,228317213.0,semoga presiden terpilih bukan dari kubu ini walaupun imposible juga sih,Positive,prabowo
5102,2023-02-23,1390109701.0,raw min kalo pak prabowo mau nyalon presiden kabar ya,Negative,prabowo
5103,2023-02-23,2226785863.0,ini kayaknya sdh cukup jadi polling surve siapa yg akan jd presiden,Positive,prabowo
5116,2023-02-23,57261519.0,kata om ichu sampai saat ini cuma anies baswedan nih yang benarbenar punya tiket sebagai calon presiden caloncalon lain sepertinya masih seperti layanglayang putus saksikan hanya di youtube metrotvnews,Negative,prabowo
5135,2023-02-23,456426648.0,ketiga nama ini turut meramaikan bursa calon presiden di pemilu diambil dari lima lembaga survei berikut perkembangandata terkini terkait elektabilitas anies prabowo dan ganjar,Negative,prabowo
5143,2023-02-23,15256823.0,sinyal restu berpasangan diberikan presiden jokowi utk prabowoerick bahkan presiden ungkapkan di dlm kabinet prabowo amp mendptkan dukungan utk ikut bertarung pd pilpres mendatang,Positive,prabowo
5148,2023-02-23,2950549608.0,menhan dan menteri bumn dinilai memiliki peluang besar berduet menjadi capres dan cawapres pada pilpres keduanya disebut presiden saat menghadiri acara bersama para pengusaha himpunan pengusaha muda indonesia hipmi,Positive,prabowo
5169,2023-02-23,326453024.0,penyebutan nama menteri pertahanan prabowo subianto dan menteri bumn erick thohir oleh presiden jokowi sebagai figur yang maju sebagai capres cawapres dinilai sebagai sinyal dukungan untuk keduanya berpasangan pada kontestasi pilpres,Positive,prabowo
5178,2023-02-22,252415154.0,setelah duduk menjabat menhan dlm kabinet jokowi yaa bekerja keras sesuai dengan tupoksi sebagai menhan di kabinet dan berada dibawah presiden siapapun dia sbg presidennya yaitu presiden jokowi ini benar keputusan menjalankan tugas sebagai menhan sampai pemilu,Positive,prabowo
5187,2023-02-22,252415154.0,itcomm semua tanpa keterkecualian bekerja di pemerintahan presiden jokowi mulai mulai dari jabatan kepala desa sampai kepala daerah termasuk anis baswedan sebagai mendikbud dan gubkada dki jadi gosah mandi bersih bau sabunnya masih nempel kok,Positive,prabowo
5237,2023-02-22,89877164.0,prabowo minta izin presiden maju di pilpres musni umar yang bukan menteri dan gubernur minta dukungan ulama dan rakyat,Positive,prabowo
5240,2023-02-22,2887087309.0,prabowo presiden,Negative,prabowo
5251,2023-02-21,30617522.0,dianggap titisan soeharto prabowo diidamkan jadi presiden,Positive,prabowo
5260,2023-02-21,215989357.0,gerindra kalau petani mau makmur pilih prabowo jadi presiden cnn indonesia,Positive,prabowo
5272,2023-02-21,552523769.0,pkb gadang cak imin presiden wakilnya bisa prabowo atau anies,Negative,prabowo
5280,2023-02-21,576755999.0,fahnoor yes,Positive,prabowo
5282,2023-02-21,51948529.0,survey amp polling indonesia spin merilis survei terbaru elektabilitas bakal capres hasil survei menunjukkan prabowo subianto menjadi sosok yang paling dipilih sebagai presiden apabila pemilu digelar sekarang,Negative,prabowo
5284,2023-02-21,55507370.0,wakil ketua umum pkb jazilul fawaid berharap agar ketua umum pkb cak imin terpilih menjadi presiden di pilpres simak berita selengkapnya di politik,Positive,prabowo
5288,2023-02-21,465458275.0,berita prabowo lantik pengurus ranting se kecamatan sinar peninjauan partai gerindra siap menangkan prabowo subianto presiden dan marjito bupati oku pada pemilu liputan online,Positive,prabowo
5290,2023-02-21,465280582.0,ketua relawan jokowi hingga puluhan ormas di jabar dukung prabowo subianto presiden,Positive,prabowo
5293,2023-02-20,465458275.0,berita prabowo pkb berharap prabowo subianto muhaimin presiden dan wapres suara pemred,Positive,prabowo
5296,2023-02-20,576755999.0,inismyname fahnoor agung ya dan semoga presiden,Positive,prabowo
5297,2023-02-20,576755999.0,inismyname fahnoor agung ngomong presiden,Negative,prabowo
5308,2023-02-20,137560294.0,kami kader partai gerindra jakarta timur siap memperjuangkan dan memenangkan pak prabowo menjadi presiden prabowo subianto,Positive,prabowo
5309,2023-02-20,157865745.0,kami kader partai gerindra jakarta timur siap memperjuangkan dan memenangkan pak prabowo menjadi presiden prabowo subianto,Positive,prabowo
5328,2023-02-20,3270373243.0,kami kader partai gerindra jakarta timur siap memperjuangkan dan memenangkan pak prabowo menjadi presiden prabowo subianto,Positive,prabowo
5335,2023-02-20,97205349.0,fahnoor inismyname agung mpu aku pilih dan dukung pak prabowo dah kali lho matian belain beliau selama sd dan besok aku pilih pak anies jadi presiden,Positive,prabowo
5374,2023-02-20,890900204.0,dpc papera garut kobarkan gerakan pedagang dukung prabowo presiden don muzakir fokus kuasai teritorial pasar rakyat,Positive,prabowo
5386,2023-02-19,100294200.0,panaskan mesin partai gerindra jember bersama puluhan ribu massa mlaku bareng prabowo jember panaskan mesin jelang pemilihan umum pemilu legislatif dan presiden ribuan simpatisan partai gerakan indonesia raya,Positive,prabowo
5397,2023-02-19,465280582.0,usung prabowo subianto calon presiden koalisi antarpartai masih dinamis,Positive,prabowo
5398,2023-02-19,465458275.0,prabowo subianto usung prabowo subianto calon presiden koalisi antarpartai masih dinamis,Positive,prabowo
5400,2023-02-19,70412517.0,malming nonton film adagium dengan pimpinan insya allah pak prabowo jadi presiden,Positive,prabowo
5413,2023-02-19,2887087309.0,prabowo presiden,Negative,prabowo
5416,2023-02-19,465280582.0,deklarasi dukung prabowo subianto jadi presiden gerindra muba gelar khitanan masal,Positive,prabowo
5417,2023-02-19,64635651.0,presiden jokowi menyampaikan sosok seperti prabowo subianto erick thohir sandi uno hingga mahfud md merupakan tokoh potensial di pilpres mendatang,Negative,prabowo
5420,2023-02-19,1714809612.0,gerindra gelar pesta rakyat di banten minta dukung prabowo presiden detiknews,Positive,prabowo
5421,2023-02-19,1714809612.0,deklarasi dukung prabowo jadi presiden gerindra muba gelar khitanan masal,Positive,prabowo
5422,2023-02-19,55507370.0,deklarasi dukung prabowo jadi presiden gerindra muba gelar khitanan masal,Positive,prabowo
5427,2023-02-19,465423257.0,gerindra bertekad wujudkan prabowo jadi presiden gerbang politik,Positive,prabowo
5432,2023-02-18,465423257.0,gerindra bantul prabowo presiden ini harga mati kedaulatan rakyat,Negative,prabowo
5442,2023-02-18,378712353.0,prabowo presiden gerindra menang semangat selalu wahai kader muda yg selalu berjuang nyata untuk rakyat sehat selalu untuk kita semua,Positive,prabowo
5444,2023-02-18,132078023.0,ketua kelompok relawan jokowi hingga ponpes dukung prabowo presiden,Positive,prabowo
5445,2023-02-18,465280582.0,ketua kelompok relawan jokowi hingga ponpes dukung prabowo subianto presiden okezone news,Positive,prabowo
5446,2023-02-18,465458275.0,prabowo subianto ketua kelompok relawan jokowi hingga ponpes dukung prabowo subianto presiden okezone news,Positive,prabowo
5448,2023-02-18,47274731.0,ketua kelompok relawan jokowi hingga ponpes dukung prabowo presiden,Positive,prabowo
5451,2023-02-18,1113101557.0,kir pkb presiden ri,Negative,prabowo
5454,2023-02-18,775002890.0,kalem bos dia gak akan jadi presiden presidennya prabowo wapresnya jokowi tonggo sekelurahan sumber,Positive,prabowo
