,Date,User ID,Tweet Count,Tweet Location,Tweet,label
4727,2023-01-09,75125821.0,3188,Anyer Banten,ada satu lagi nih organ relawan yang dukung ganjar relawan mengatasnamakan jaman jaringan kemandirian nasional mendeklarasikan ganjar pranowo sebagai calon presiden ri,Positive
4729,2023-01-09,833805482.0,9692,"Tangerang, Banten",pak ganjar pranowo pasti mengerikan kalau jadi presiden bagi kaum golongan kandang kadrun penderitaan nya bertambah bisa tahun lagi,Negative
4730,2023-01-09,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,gbb banten mantap dukung ganjar di pilpres keduanya juga mendukung konsep perjuangan gbb dalam rangka memenangkan ganjar pranowo sebagai presiden dengan merangkul massa buruh atau pekerja,Positive
4734,2023-01-09,371999460.0,1975,Jakarta-Indonesia,wanita emas bilang menurut ketua kpu bhw dan di design mnjadi presiden amp wapres ri kalo gue bilang spanduk ganjar erick untuk bukan lagi di design tapi sudah banyak dipasang di beberapa wilayah di jateng apa kabar,Negative
4736,2023-01-08,2905567770.0,26521,Indonesia,relawan yg mengatasnamakan jaman mendeklarasikan dukung ganjar pranowo menjadi presiden ri figur dekat dengan rakyat amp mempunyai kematangan dlm memimpin,Positive
4776,2023-01-08,551058206.0,361,"Bali, Indonesia",pembangunan dan nawacita presiden joko widodo yang selama ini dilakukan sangat layak di wariskan kepada ganjar pranowo sebagai presiden karena mimpi indonesia emas sejalan dengan apa yang selama ini ganjar jalankan di jawa timur pranowo,Positive
4783,2023-01-08,1171433017.0,1015,genting highland malaysia.,jangan mau ketipu lambe lamis jangan salah pilih pastikan ganjar jadi presiden,Positive
4785,2023-01-08,2905567770.0,26521,Indonesia,ganjar pranowo festival relawan kenalkan ganjar lewat konser musik di awal tahun ini sahabat ganjar saga berharap dukungan diawali dgn keistimewaan supaya bisa mengantarkan pak menjadi presiden ri,Positive
4786,2023-01-08,318423107.0,19923,Indonesia ,deklarasi jaringan kemandirian nasional jaman ganjar pranowo for presiden ri,Negative
4791,2023-01-08,506059176.0,95624,???? Pancasila,maka di awal ini berharap langkah kita diawali dengan keistimewaan supaya bisa mengantarkan pak ganjar pranowo menjadi presiden indonesia di pada mendatang,Positive
4794,2023-01-08,2669430458.0,14266,,amin maka dr itu di awal th ini kita berharap langkah kita diawali dg keistimewaan spy bs antarkan pak ganjar pranowo mjd presiden indonesia di pd mendatang ucap gus khayat semoga bs menular ke kegiatan lainnya,Positive
4816,2023-01-07,2941201644.0,4549,"Johar Baru, Indonesia",siapakah yang anda pilih presiden anies baswedan jokowi ganjar erick thohir prabowo emil puang maharani total votes berikan vote anda klik link,Negative
4845,2023-01-07,1690073347.0,1438,Batavia,ga usah pada ribut pilih presiden ikut petunjuk ganjar aja beres,Positive
4846,2023-01-07,2887087309.0,15021,"DKI Jakarta, Indonesia",akbar sudahlah gk usah metani dosa orang aje kerjanyapresiden ri tdk usah anis dan tdk usah ganjar cari pribumi yg lain kan selesai gk usah berisikcukup prabowo,Negative
4874,2023-01-06,2335281158.0,44675,,sy dukung ganjar pranowo sebagai presiden ri di pemilu karena kinerjanya nasionalismenya personalitas dan kepribadiannya klo kamu karena apa,Positive
4883,2023-01-06,136299265.0,26556,Indonesia,warga purwakarta siap amankan lingkungan dan kawal ganjar pranowo sampai jadi presiden di cukup relawan yang bergerak dukungan kpd ganjar terus berdatangan elektabilitas terus naik ga perlu sampai harus jd jongos oligarki,Positive
4887,2023-01-06,2887087309.0,15021,"DKI Jakarta, Indonesia",bukan anis bukan juga ganjar tp prabowo presiden yg penting jgn antitesa karena prabowo jg bagian yg ikut berjuang membangun di era jokowiteruskan apa yg sdh dirintis utk maju dan lbh besar demi nkri,Negative
4897,2023-01-06,4144186454.0,693,,siapakah yang anda pilih presiden anies baswedan erick thohir jokowi erlangga puang maharani emil ganjar prabowo total votes temantemanmu ya terima kasih,Positive
4919,2023-01-06,551058206.0,361,"Bali, Indonesia",para sopir truk ini yakin bahwa ganjar pranowo mampu membawa kesejahteraan sopir ke arah yang lebih baik lagi mereka pun siap dan berkomitmen memenangkan ganjar menjadi presiden di mendatang pranowo,Positive
4926,2023-01-06,3112052178.0,12258,,relawan ganjar nih mantap bagi bagi sembako calon presiden katanya padahal ditetapkan juga belum yakan,Positive
4932,2023-01-05,2425122774.0,1256,,dukung ganjar di sebagai presiden ri,Positive
4933,2023-01-05,162059920.0,27208,INDONESIA,siapakah yg anda pilih presiden anies baswedan puang maharani erick thohir jokowi prabowo ganjar erlangga emil total votes berikan vote anda klik link,Negative
4934,2023-01-05,158014804.0,97,,aku wong solo lur jokowi yes ganjar no anak wis telu ora rilo yen duwe presiden miskin adab lan akhlak dukung gibran untuk nasional jelas,Positive
4937,2023-01-05,212773327.0,4044,"Palu, Sulawesi Tengah",siapakah yang anda pilih presiden anies baswedan erick thohir emil ganjar prabowo erlangga jokowi puang maharani total votes berikan vote anda klik link,Negative
4939,2023-01-05,577137105.0,1059,,pasaribu ganjar presiden,Positive
4942,2023-01-05,46693036.0,46794,,tingkat kepuasan terhadap kinerja presiden joko widodo jokowi ternyata berkolerasi terhadap elektabilitas bakal calon presiden dua tokoh yang mendapat berkah ini adalah pasangan ganjar pranowoerick thohir yang unggul dalam empat model simulasi,Positive
4970,2023-01-05,341414105.0,664,"Jakarta, DKI",menurut ketua nasional relawan kesehatan indonesia agung nugroho pdip akan tetap mengusung puan maharani meski gubernur jawa tengah ganjar pranowo memiliki elektabilitas di atasnya megawati akan mempertimbangkan bagaimana jadikan trah soekarno sebagai presiden,Negative
4975,2023-01-05,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",kuatnya dukungan terhadap ganjar pranowo sebagai presiden membuktikan kader pdip sekaligus gubernur jawa tengah itu dianggap pemimpin yang merakyat semoga ibu megawati soekarnoputri mau memperhatikan aspirasi masyarakat yang mendukung ganjar untuk maju menjadi capres,Positive
4980,2023-01-04,2425122774.0,1256,,ganjar pantas menjadi presiden di,Negative
4982,2023-01-04,30617522.0,449087,"Jakarta, Indonesia",puan maharani baru bisa nyapres pada usia tahun kalau ganjar pranowo menang jadi presiden di walah,Positive
4987,2023-01-04,115079712.0,25755,"Kota Bandung, ???? Indonesia",insya alloh pak ganjar memegang teguh amanah bagi rakyat indonesia semoga bapak diangkat oleh alloh sebagai presiden indonesia bismillah asalkan wakilnya bukan ibu puan ya,Positive
4988,2023-01-04,1128730284.0,22103,,prabowo anies ganjar ridwan kamil yuk voting calon presiden dan lihat hasilnya,Negative
4995,2023-01-04,398646917.0,87922,,setelah melihat perilaku ridwan kamil akhir ini ganjar pranowo jadi terlihat ndak buruk amat kesimpulannya suram banget bursa calon presiden di tahun wkwkwkwkwk,Positive
4998,2023-01-04,136299265.0,26556,Indonesia,belum deklarasi belum keliling kampanye belum mengerakkan kader partai pendukung makin yakin pilpres menang satu putaran survei jika pemilihan presiden dilaksanakan hari ini ganjar menang lawan anies dan prabowo,Positive
5001,2023-01-03,469235523.0,2218,"Bengkulu, Indonesia",otak bangsat memprovokasi megawati sebagai ketum pdip untuk mencalonkan puan tahun biar anies bisa menang mudah anak kemaren sore berpolitik paham arahmu cuk sengit jika ganjar pranowo presiden maka puan maharani harus sabar nyapres di usia tahun,Positive
5005,2023-01-03,121068007.0,3910,,begitu megawati menetapkan ganjar sebagai calon presiden yg diusung pdi perjuangan diperkirakan kib bubar dan prabowo akan mikir lagi untuk maju pilpres jadi akhirnya head to head antara ganjar dan anies itupun kalau mulus,Negative
5009,2023-01-03,2328087914.0,1252,,ganjar pantas menjadi presiden di,Negative
5035,2023-01-03,41730943.0,1672978,,duet ganjar pranowo erick thohir menjadi perhatian publik menjelang pemilihan presiden pilpres keduanya dinilai pengamat politik yang juga pegiatsosial media yuari prayanto atau mazdjo pray sebagai duet pasangan konseptor dan teknokratik,Positive
5040,2023-01-03,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",ganjar pranowo adalah sosok suksesor jokowi pada yang seirama dengan citacita pendahulu seperti presiden pertama ri soekarno dan presiden kelima ri megawati soekarnoputri,Positive
5048,2023-01-02,482114255.0,11780,Indonesia . pematangsiantar,ganjar calon presiden,Positive
5049,2023-01-02,198388874.0,10202,"Kendal, Jawa Tengah, Indonesia",sabar ya pak ganjar utk buzzernya yg suka nyinyir luas jakarta tak sebanding jateng biaya hidup jateng tak semahal jkt kalau umr jateng lebih rendah dari jkt itu wajar di jkt umr gedhe tapi habis utk biaya kontrakan orang jateng kekeh pak ganjar presiden,Positive
5071,2023-01-02,353585618.0,2095,"perkamil,manado",puluhan habib dan kyai separuh sukabumi doakan ganjar pranowo jadi presiden pranowo,Positive
5072,2023-01-02,2926259030.0,104,,ganjar presiden pranowo,Positive
5074,2023-01-02,833805482.0,9692,"Tangerang, Banten",tambah penderitaannya kalau pak ganjar jadi presiden,Negative
5081,2023-01-02,108415176.0,415,Purwokero,ganjar pranowo presiden indonesia,Positive
5087,2023-01-02,78279213.0,464,,tenang pak ganjar ribuan akun robot buzzer setia dibelakangmu untuk memutar balikkan fakta tenang saja bapak bakal tetap jadi presiden,Positive
5091,2023-01-01,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",ayo kita samasama bekerja untuk mendukung ganjar pranowo sebagai calon presiden periode mendatang,Positive
5092,2023-01-01,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",gubernur jawa tengah ganjar pranowo memiliki popularitas dan elektabilitas paling tinggi di antara figur lainya yang kerap disebut dalam lembaga survei kredibel ganjar pun sering disebut sebagai penerus jokowi sebagai presiden periode,Positive
5095,2023-01-01,26093345.0,5862,"Muara Enim, Indonesia",ganjar pranowo tak bisa nyapres jakarta pengamat poltik jerry massie mengatakan mengatakan ketua umum megawati tak akan bisa mencalonkan ganjar pranowo sebagai calon presiden di pilpres demikian disampaikan jerry,Negative
5160,2022-12-31,4011609674.0,7935,,ja berita ganjar di akhir tahun sambutan natal yg ditinggal jamaatnya jateng banjir penggunaan dana baznas yg disampaikan wanita emas bhw ssh di set up presiden apalagi ya kok yg dominan bukan berita prestasi ya,Positive
5162,2022-12-31,2328087914.0,1252,,dukung ganjar presiden ri,Positive
5163,2022-12-31,2328087914.0,1252,,dukung ganjar presiden ri,Positive
5164,2022-12-31,3435242294.0,80240,Dihati IU,tapi tetep gue netral kenapa alasannya kpu sudah memastikan pemenang pemilu presiden adalah yg dipilih pdip bisa puan ganjar atau prabowo,Positive
5166,2022-12-31,30617522.0,449087,"Jakarta, Indonesia",ribuan warga purwokerto padati konser mini dukung ganjar pranowo presiden,Positive
5168,2022-12-31,500540421.0,6861,,achmadi memanglah top pak ganjar sukses membawa jateng maju next presiden,Positive
5175,2022-12-31,1044869809.0,987,,pak ganjar pasti presiden,Positive
5188,2022-12-31,19237217.0,166541,"Jimbaran, Bali, Indonesia",dulu saat nazar anas cs bertekad maju presidennya anas kehendak alam berkata lain stlh slype sy dg nazar di sy duga ada coklat ambisi mentas presiden namun bobol jg krn sambo kini kekuasaan menjagokan ganjar mulai ada kasus baznas yg mempermalukan ybs,Positive
5189,2022-12-31,564578290.0,3294,"Denpasar Selatan, Indonesia",nelayan ibu kota siap dukung ganjar presiden pranowo,Positive
5200,2022-12-31,500540421.0,6861,,achmadi dukung dan pilih ganjar jadi presiden yess yess yess,Positive
5206,2022-12-30,77695074.0,10587,,gubernur jawa tengah ganjar pranowo terlihat kembali jemput puan maharani usai sebelumnya diisukan sempat renggang akibat pencalonan presiden untuk pilpres puan capres pdip,Negative
5217,2022-12-30,136299265.0,26556,Indonesia,disaat buzzerp anies ga ada hentinya memfitnah pak disaat yg sama pak ganjar terus mendapatkan doa dari rakyat diberbagai daerah di indonesia kiai sepuh dan habaib di sukabumi doakan ganjar pranowo jadi presiden indonesia,Positive
5220,2022-12-30,2388795571.0,131818,redaksi@mojok.co,elektabilitas ganjar pranowo dan ridwan kamil unggul dibanding kandidat lain warga jogja menjagokan pasangan ini sebagai presiden dan wakil presiden pada pemilu nanti,Positive
5231,2022-12-30,2354094836.0,7642,Indonesia,kiaikiai sepuh dan habaib di kabupaten sukabumi mendoakan gubernur jawa tengah menjadi presiden republik indonesia pada pilpres mendatang mereka menilai cuma ganjar yang memenuhi kriteria baik dari sisi kinerja akhlak maupun pemikiran,Positive
5234,2022-12-30,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",milenial berbudaya jadi kegiatan sahabat ganjar untuk mengenalkan ganjar pranowo saya ucapkan terima kasih kepada sahabat ganjar karena mengundang saya untuk tampil serta mendukung pak ganjar pranowo menjadi presiden untuk,Positive
5238,2022-12-30,2926259030.0,104,,ganjar presiden pranowo,Positive
5241,2022-12-30,2851834495.0,7259,"Kota Makassar, Sulawesi Selata",berikut hasil survei elektabilitas para bakal calon presiden prabowo subianto ganjar pranowo anies baswedan ridwan kamil agus harimurti yudhoyono ahy khofifah  parawansa puan maharani,Negative
5246,2022-12-30,2669430458.0,14266,,sampai dibelakan habib abu bakar assegaf yg berdomisili kab pasuruan jatim memperlihatkan dukungannya pd pak di tengah umroh blio blio sengaja mengenakan kaos pak ganjar amp mendoakan pak ganjar akan mjd presiden meneruskan pak amin,Positive
5247,2022-12-30,2905567770.0,26521,Indonesia,kiai sepuh amp habaib sukabumi doakan menjadi presiden ri karena sosok ganjar memenuhi kriteria dari sisi kinerja akhlak maupun pemikiran,Positive
5248,2022-12-30,91103761.0,91420,Blossomville ??,kinerja akhlak amp pemikiran sosok ganjar pranowo menjadi alasan terbaik orang kiai sepuh di kota sukabumi tuk mendukung amp mendoakan ganjar bisa menjadi presiden pilihan rakyat sukursukur pak ganjar bisa periode juga ya,Positive
5263,2022-12-29,56357165.0,31317,,kalau pendukung anies dan ganjar perang terus di medsos presiden yg terpilih di prabowo asal pendukung prabowo santun santun dan tidak ikutan perang,Negative
5268,2022-12-29,1479573373.0,459,"East Java, Indonesia",selamat kepada pak ganjar atas terpilihnya menjadi presiden ri tahun,Positive
5277,2022-12-29,1457046180.0,6593,Indonesia,kiaikiai sepuh dan habaib di kabupaten sukabumi mendoakan pak menjadi presiden republik indonesia pada pilpres mendatang mereka menilai cuma ganjar yang memenuhi kriteria baik dari sisi kinerja akhlak maupun pemikiran,Positive
5296,2022-12-29,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",teruntuk yang menginginkan ganjar pranowo jadi presiden ri penerus jokowi di agar selain berjuang terus mensosialisasikan dan memperluas jaringan relawan tidak lupa juga senantiasa berdoa agar harapan terpilihnya ganjar pranowo presiden dikabulkan allah swt,Positive
5301,2022-12-29,82040833.0,10124,,gubernur jawa tengah ganjar pranowo terlihat kembali jemput puan maharani usai sebelumnya diisukan sempat renggang akibat pencalonan presiden untuk pilpres puan harapan rakyat,Negative
5306,2022-12-28,2328087914.0,1252,,dukung ganjar di sebagai presiden ri,Positive
5307,2022-12-28,2425122774.0,1256,,presiden adalah ganjar pranowo,Negative
5336,2022-12-28,420970337.0,9198,"Warsaw, Poland",selamat siang insyaallah kita siap mengantarkan pak ganjar pranowo menjadi presiden ri pada pemilu teman teman setuju,Positive
5342,2022-12-28,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",smash voli ganjar hadir di kota sukabumi jawa barat yuk kita ramaikan kegiatan vote luar biasa untuk ganjar yang berlangsung pada jumat desember mari kita menangkan untuk presiden yang benar pilih ganjar,Positive
5345,2022-12-28,2359120716.0,99872,IndonesiaNegeriku,polling siapakah yang paling pantas menjadi presiden ri periode anies rasyid baswedan prabowo subianto ganjar pranowo ridwan kamil airlangga hartarto erick thohir sandiaga uno,Negative
5360,2022-12-28,461609961.0,12943,she/her ; 21+ ; ???,agar nama ganjar pranowo gaungnya sebagai figur calon presiden makin besar relawan ganjarist sukoharjo menurut aji akan kembali berkegiatan bersama masyarakat ganjarist optimis,Positive
5373,2022-12-28,1896039488.0,206,,rapatkan barisan gaes kami sebagai relawan ganjarist optimis ganjar pranowo presiden ri nanti yuk merapat yang satu suara,Positive
5375,2022-12-28,2491495609.0,675,Cancun,sebagai relawan jangan pernah menuntut untuk diberi tetapi berilah apa yang kita miliki untuk proses pemenangan ganjar pranowo sebagai presiden ri yang ke periode ganjarist optimis,Positive
5377,2022-12-28,187997580.0,2517,"Pekanbaru, Indonesia",salah satu cara kami mensosialisaikan pak ganjar sebagai kandidat calon presiden yaitu menebar kebaikan dan bermanfaat bagi siapapun tandas aji ganjarist optimis,Positive
5379,2022-12-28,1276731744.0,253,,satukan tekat dan tujuan kami relawan ganjarist optimis ganjar pranowo presiden,Positive
5384,2022-12-28,2311167380.0,300,,kami siap kawal pemerintahan pak jokowi dan siap hantarkan ganjar pranowo menjadi presiden ri nanti ganjarist optimis,Positive
5387,2022-12-28,2500187215.0,320,Mexico City,satu tekat dan satu tujuan maka terbitlah ganjarist optimis ganjar pranowo presiden ri,Positive
5389,2022-12-28,2497511870.0,263,Mexico City,ganjarist hadir di tengah masyarakat indonesia kami selalu bergerak bersama masyarakat dengan masyarakat ganjarist optimis ganjar pranowo presiden ri nanti,Positive
5392,2022-12-28,2314783454.0,290,,relawan ganjarist selalu hadir ditengah masyarakat kami sebagai relawan ganjarist optimis ganjar pranowo menjadi presiden ri nanti,Positive
5394,2022-12-28,2311181209.0,296,,kami relawan ganjarist optimis bersama rakyat ganjar pranowo presiden ri nanti,Positive
5397,2022-12-28,2950549608.0,37265,"Medan Kota, Indonesia",ganjar pranowo adalah capres yg potensial melanjutkan visi jokowi ganjarist beserta sayapsayapnya tersebut merupakan organisasi relawan dari berbagai lapisan masyarakat yang secara sadar mendorong gubernur jateng ganjar pranowo sebagai presiden pada ganjarist optimis,Positive
5402,2022-12-28,2311161236.0,299,,yes kami sangat yakin dan kami sebagai relawan ganjarist optimis ganjar pranowo presiden ri,Positive
5403,2022-12-28,2311198777.0,293,,nah dengan banyaknya masyarakat yang mendeklarasikan diri sebagai relawan pendukung ganjar pranowomaka kami sebagai organ relawan ganjarist optimis ganjar pranowo presiden ri,Positive
5405,2022-12-28,875073830.0,1082,Bogorr,ganjarist telah bersepakat bahwa ganjar pranowo adalah sosok terbaik yang bisa menggantikan presiden joko widodo jokowi pada nanti ganjarist optimis,Positive
5406,2022-12-28,1152579553.0,112,"Kalimantan Selatan, Indonesia",mantap ganjarist optimis dengan kinerja yang cemerlang ganjar pranowo bakalan mulus menjadi presiden ri pada tahun mendatang,Positive
5409,2022-12-28,1258576872.0,138,,bersama kita kuat kawan ganjar pranowo presiden kita nanti insyaallah aamiin ganjarist optimis,Positive
5412,2022-12-28,1464344101.0,79,"Kalimantan Selatan, Indonesia",perkenalkan nih satuan relawan ganjarist bos ku ganjarist optimis ganjar pranowo menjadi penerus presiden jokowi nanti,Positive
5414,2022-12-28,2369601638.0,306,,satuan relawan ganjarist hadir ditengah masyarakat ganjarist optimis ganjar pranowo maju dan memenangkan kontestasi pemilihan presiden tahun mendatang,Positive
5415,2022-12-28,1896057739.0,201,,kami relawan ganjarist optimis dengan cara kami memperkenalkan dan mensosialisasikan ganjar pranowojagoan kami akan menjadi presiden ri pada tahun nanti,Positive
5416,2022-12-28,1000974319.0,367,,ganjaris optimis ini bukan hanya masalah ganjar pranowo jadi presiden pada tapi bagaimana indonesia bebas dari radikalisme tetap terjaga kebhinnekaan persaudaraan antar anakbangsa kesamaan hak dan soal masa depan indonesia yang lebih baik,Positive
5419,2022-12-28,2369640996.0,302,,mantap makin banyak masyarakat yang mendukung ganjar pranowo untuk maju menjadi capres mendatang dan pastinya ganjarist optimis ganjar menjadi presiden ri nanti,Positive
5420,2022-12-28,1909822340.0,246,,insyaallah kami sebagai relawan ganjarist optimis akan terus mengawal pemerintahan pak jokowi dan menjaga nkri dan pancasilatidak lupa juga dengan tujuan kami yaitu mendukung ganjar pranowo menjadi presiden ri nanti,Positive
5421,2022-12-28,1260799074.0,137,,kami satu suara mendukung dan mengawal pemerintahan pak jokowi serta menjaga nkri dan pancasila menaruh harapan besar ganjar pranowo presiden ri nanti ganjarist optimis,Positive
5424,2022-12-28,2950549608.0,37265,"Medan Kota, Indonesia",ganjarist optimis dan bersepakat bahwa ganjar pranowo adalah sosok terbaik yang bisa menggantikan presiden joko widodo jokowi pada nanti ganjar pranowo capres terbaik untuk krn sdh terbukti anti intoleransi selama menjabat jadi gubernur jateng,Positive
5433,2022-12-27,83310402.0,208523,Jakarta Capital Region,polling calon presiden ri periode anies rasyid baswedan prabowo subianto ganjar pranowo ridwan kamil airlangga hartarto erick thohir sandiaga uno total suara berikan suara anda klik link,Negative
5442,2022-12-27,68930552.0,823087,Jakarta - Indonesia,opsi pencapresan ganjar oleh kib tunggu langkah pdip charta politika indonesia merilis hasil survei terkait calon presiden capres dalam survei tersebut pemilih pdip golkar dan ppp dominan mendukung ganjar pranowo sebagai presiden,Positive
5468,2022-12-27,2317320518.0,1899,"Kota Palu, Sulawesi Tengah",ganjar presiden pranowo,Positive
5469,2022-12-27,2317320518.0,1899,"Kota Palu, Sulawesi Tengah",ganjar presiden,Positive
5484,2022-12-27,551058206.0,361,"Bali, Indonesia",semoga dengan doa para santri dan barokah daripada haul gus dur yang diadakan hisnu ini bisa menjadi wasilah kemudahan bagi ganjar untuk menjadi presiden di mendatang demi terbangunnya keharmonisan yang merata antar umat beragama di indonesia,Positive
5485,2022-12-27,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",smash voli ganjar hadir di kota sukabumi jawa barat yuk kita ramaikan kegiatan vote luar biasa untuk ganjar yang berlangsung pada jumat desember mari kita menangkan ganjar pranowo untuk presiden yang benar pilih ganjar,Positive
5521,2022-12-26,1011178837.0,25850,Indonesia,ganjar didesain untuk jadi presiden pada ujang komaruddin saya sudah prediksi,Negative
5527,2022-12-26,2396209410.0,185677,Pematangsiantar,tuan guru tebing tinggi gandeng warga zikir bersamadukung ganjar presiden,Negative
5533,2022-12-26,3319260420.0,224141,Indonesia,soal ganjar didesain untuk jadi presiden pada ipr saya sudah lama memprediksi itu,Positive
5534,2022-12-26,2714691272.0,6712,"Jakarta Selatan, DKI Jakarta",pengakuan ganjar didesain jadi presiden pengamat pola amp indikasinya sudah kelihatan,Positive
5544,2022-12-26,3277399364.0,39996,,soal desain pemilu muluskan ganjar presiden fadli zon harus segera dilaporkan,Positive
5547,2022-12-25,261160000.0,16988,Jakarta,soal desain pemilu muluskan ganjar presiden fadli zon harus segera dilaporkan,Positive
5549,2022-12-25,550764179.0,137,jakarta barat,ganjar presiden ri th sd gibran gub jateng th sd,Positive
5554,2022-12-25,2718336037.0,12312,,dumdum pengamat komunikasi dan politik menyebut anies baswedan lebih unggul dari ganjar pranowo di ajang pemilihan presiden pilpres mendatang,Positive
5562,2022-12-25,3319260420.0,224141,Indonesia,soal desain pemilu muluskan ganjar presiden fadli zon harus segera dilaporkan,Positive
5573,2022-12-25,73580779.0,19924,Jakarta,coba cek lg tanggal nya baik deklarasi oktober acara bagi sembako dgn tulisan ganjar utk presiden dilakukan setelah deklarasi gak susah koq mencari berita nya klo mau,Positive
5583,2022-12-25,506059176.0,95624,???? Pancasila,doa untuk indonesia dan ganjar pranowo presiden tahun dipanjatkan bersama santri santriwati dan masyarakat kota bandar lampung,Positive
5587,2022-12-25,136299265.0,26556,Indonesia,sejuta doa santri nusantara untuk ganjar pranowo presiden di insyaallah cukup satu putaran,Positive
5594,2022-12-25,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",doa untuk indonesia dan presiden tahun dipanjatkan bersama santri santriwati dan masyarakat kota bandar lampung,Negative
5599,2022-12-25,575204752.0,1075,,ganjar akan menjadi presiden,Negative
5609,2022-12-25,2926259030.0,104,,sangat ayak menjadi presiden pranowo,Negative
5621,2022-12-25,550764179.0,137,jakarta barat,ganjar presiden,Positive
5623,2022-12-25,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",rapat pimpinan wilayah iii dewan pimpinan wilayah dpw partai persatuan pembangun ppp bangka belitung merekomendasikan ganjar pranowo sebagai bakal calon presiden pada pemilu,Positive
5626,2022-12-24,910141830.0,1063,Kota Langsa,jika disuruh pilih atau pun ada polling presiden ri thn antara pak anies vs ganjar jelas aku pilih pak anies tapi jika pak anies vs bossman mardigu pasti aku pilih bossman donk dan pak anies jd wapresnya saksikan,Positive
5632,2022-12-24,2287725409.0,42344,?? West Java ??,diantara para bakal capres yang mencuat sekarang semuanya menempatkan diposisi cawapres ada pemilih ganjar pranowo memilih erick thohir sebagai wakil presiden pada pilpres keren banget dong,Positive
5633,2022-12-24,2328087914.0,1252,,itaa dukung ganjar presiden ri,Positive
5635,2022-12-24,1632918924.0,422015,Pekanbaru Riau,pks desak hasyim asyari jujur ke publik soal desain ganjarerick presiden,Positive
5636,2022-12-24,585858346.0,270874,Kota Padang,pks desak hasyim asyari jujur ke publik soal desain ganjarerick presiden,Positive
5639,2022-12-24,3811914674.0,153332,Pekanbaru,pks desak hasyim asyari jujur ke publik soal desain ganjarerick presiden,Positive
5643,2022-12-24,64677484.0,53680,Jakarta,risnandar mengungkapkan pihaknya sengaja memilih ganjar karena sikapnya yang adil tegas merakyat banyak mencetuskan inovasi demi kesejahteraan masyarakat dan berwibawa ribuan pengemudi ojol jabodetabek dukung ganjar pranowo jadi presiden,Positive
5645,2022-12-24,68930552.0,823087,Jakarta - Indonesia,kandidat potensial calon presiden capres ganjar pranowo dinilai membutuhkan erick thohir sebagai calon wakil presiden cawapres untuk menebalkan suara di pemilihan presiden pilpres,Positive
5647,2022-12-24,551058206.0,361,"Bali, Indonesia",ganjar pranowo presiden dicalonkan dan terpilih dengan cara elegan begitu harap para relawan pendukung ganjar yang terbentuk dalam berbagai organ menjadi denyut perjuangan pranowo,Positive
5648,2022-12-24,2857829269.0,327,,shiteru hanya ganjar yang pantas melanjutkan pekerjaan jokowi jadi presiden ri,Positive
5651,2022-12-24,366567010.0,47270,"Jakarta Selatan, DKI Jakarta",gua mengamati ganjar pranowo dan ridwan kamil masih belum pantas untuk menjadi presiden indonesia di nanti karena banyak respons warga jawa tengah dan jawa barat yang tidak puas dengan kinerja mereka banyak permasalahan yang mereka tidakbelum mampu atasi,Negative
5657,2022-12-24,2905567770.0,26521,Indonesia,sudah mantap pilih hasil survei charta politika pd tgl desember ganjar memimpin cukup jauh sudah mantap pilih ganjar pranowo sebagai presiden,Positive
5675,2022-12-24,1870921358.0,176772,Indonesia,lembaga survei poltracking indonesia merilis hasil survei terkait simulasi bakal pasangan calon presidenwakil presiden potensial paslon caprescawapres yang cukup potensial adalah ganjar pranowo dan,Negative
5689,2022-12-24,564578290.0,3294,"Denpasar Selatan, Indonesia",mantap masyarakat palu siap dukung ganjar presiden pranowo,Positive
5692,2022-12-24,83310402.0,208523,Jakarta Capital Region,wanita emas menyebut ketua kpu pernah bilang ganjar pranowo didesain menjadi presiden sbk indikasi kecurangan pilpres,Negative
5698,2022-12-24,990237626.0,374752,Indonesia,pks tuntut hasyim asyari jujur kepada publik soal desain ganjar presiden,Positive
5699,2022-12-24,3319260420.0,224141,Indonesia,pks tuntut hasyim asyari jujur kepada publik soal desain ganjar presiden,Positive
5707,2022-12-23,41730943.0,1672979,,ikhtiar tuan guru di sumut agar ganjar jadi presiden,Positive
5709,2022-12-23,3278021839.0,50,,peluang ganjar pranowo menjadi calon presiden pada lewat pdip nyaris tertutup ganjar tengah berusaha untuk bertemu dgn megawati tapi keinginan itu tak kunjung terwujud presiden jokowi menyadari kecil kemungkinan pdip mengusung ganjar pranowo,Positive
5711,2022-12-23,3276296810.0,899,,kami dari hti fpi mendukung pak ganjar pranowo presiden,Positive
5717,2022-12-23,1743063660.0,11916,"Wonosobo, Jawa Tengah",gelar haul ke gus dur hisnu doakan ganjar presiden,Positive
5719,2022-12-23,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",gelar haul ke gus dur hisnu doakan ganjar presiden,Positive
