Unnamed: 0, Date, Created, User ID, Followers, Following, Tweet Count, TweetLocation,Text,label
3453, 2023-02-05 22:21:06+00:00, 2012-11-12 13:24:55+00:00,943536788,2148,2779,14663," Jambi, Indonesia",the people's aspirations are for the reward of a duet with this pair in the upcoming presidential election. this pair is considered capable of making the indonesian nation better and more advanced and able to continue president jokowi's work program.,Positive
3454, 2023-02-05 17:56:11+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia","mak gangar is everywhere, even in remote areas of the country, to reward pranowo, the president of the republic of indonesia",Positive
3455, 2023-02-05 17:51:50+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia",sir reward yes yes okay info,Positive
3456, 2023-02-05 17:46:24+00:00, 2021-11-15 07:08:56+00:00,1.46E+18,586,369,6707,,"recognition of ganjar pranowo supporters to switch to supporting anies baswedan. i will support mr. anies online motorbike taxi. hopefully he will become president. hopefully there will be changes in this country so that the indonesian people will be prosperous, just and prosperous. id",Positive
3457, 2023-02-05 15:58:35+00:00, 2009-06-12 16:51:00+00:00,46693036,368260,40,46793,,"the results of a survey conducted by indometer reveal the electability of central java governor ganjar pranowo, former dki jakarta governor anies baswedan and defense minister prabowo subianto who are expected to run in the presidential election.",Positive
3458, 2023-02-05 15:49:58+00:00, 2020-10-10 14:38:48+00:00,1.31E+18,7370,7997,30856, Indonesia,"let's support pranowo's reward for becoming president in the christian year. we also support yohanies to become president in the hijri year. we have to be fair, don't show favoritism.",Positive
3459, 2023-02-05 14:03:00+00:00, 2017-10-19 12:32:28+00:00,9.21E+17,37,47,2670, Jakarta,"samosir means ganjar left the presidential seat because the year of the president of the republic of indonesia, anies rasyid baswedan, all we ask is only allah swt, amen, lord, amen.",Negative
3460, 2023-02-05 13:21:01+00:00, 2019-01-30 15:55:35+00:00,1.09E+18,8325,8916,48209," DKI Jakarta, Indonesia",indo barometer again released a survey in february placing ganjar pranowo's electability ahead of prabowo and anies with and,Negative
3461, 2023-02-05 11:36:51+00:00, 2022-11-24 03:25:44+00:00,1.60E+18,15,19,1305,,"the hope of ganjar's friends with the indonesian people is the same, namely that mr gangar really wants to become the president of the republic of indonesia, who in the coming years will aggressively introduce the figure of mr gangar to all people in various regions of indonesia.",Positive
3462, 2023-02-05 11:35:48+00:00, 2022-11-24 06:59:04+00:00,1.60E+18,16,33,1394,,mr. gangar's steps will be even more solid to win the presidential election next year if mr. gangar's supporters continue to provide various good actions or movements in seeking sympathizers.,Positive
3463, 2023-02-05 11:19:11+00:00, 2022-09-20 08:29:14+00:00,1.57E+18,23,22,1733,,"saga volunteers continue to be enthusiastic in supporting and socializing mr ganjar pranowo to the wider community. hopefully, the increasing number of people who support him can lead him to advance in the presidential election and become president of the republic of indonesia.",Positive
3464, 2023-02-05 11:14:55+00:00,2022-09-20 08:04:10+00:00,1.57E+18,22,22,1389," Tanah Abang, Indonesia",let's continue to support mr ganjar pranowo so that he can run for president and become president of the republic of indonesia because he is a leader who is worthy to lead this country so that it becomes more advanced and developed again.,Positive
3465, 2023-02-05 11:12:58+00:00, 2022-09-20 08:12:33+00:00,1.57E+18,23,21,1278," Bali, Indonesia",hopefully the increasing number of people who support pak ganjar pranowo to become president of the republic of indonesia can lead him to run for president because indonesia needs the best leader like pak ganjar pranowo.,Positive
3466, 2023-02-05 11:10:57+00:00, 2022-09-20 08:46:01+00:00,1.57E+18,22,21,727," Central Jakarta, DKI Jakarta",pak ganjar pranowo is indeed a leader who deserves to run for the presidential election and become president of the republic of indonesia. to the continued enthusiasm of ganjar's volunteer friends in supporting pak ganjar pranowo,Positive
3467, 2023-02-05 11:09:58+00:00, 2022-11-23 04:26:37+00:00,1.60E+18,26,21,585," Bogor, West Java","thank god, more and more people are supporting mr ganjar pranowo to run for the presidential election and become president of the republic of indonesia. keep up the enthusiasm in supporting mr ganjar pranowo.",Positive
3468, 2023-02-05 10:30:18+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia","thank you for those who don't understand, ma'am",Positive
3469, 2023-02-05 09:45:30+00:00, 2022-07-28 23:43:46+00:00,1.55E+18,33,18,366,,remembering the day of the seven provinces ship incident,Negative
3470, 2023-02-05 07:57:56+00:00, 2022-05-11 08:04:50+00:00,1.52E+18,51,31,893," DKI Jakarta, Indonesia",mak gangar ntt volunteers give appreciation to caesar for making indonesia proud. follow us on,Positive
3471, 2023-02-05 07:42:43+00:00, 2022-08-23 14:23:10+00:00,1.56E+18,1,47,25,,"mr. hmustaha rifai, a fan of ganjar pranowo's cool motorbike, has been decorated with stickers supporting ganjar pranowo, the president of the republic of indonesia",Positive
3472, 2023-02-05 07:11:45+00:00, 2022-12-15 21:40:50+00:00,1.60E+18,99,64,11879, Indonesia,"the reward is not serious, like anies is serious about fulfilling his volunteers' wishes to become a presidential candidate in the future",Positive
3473, 2023-02-05 07:01:59+00:00, 2022-04-09 02:53:29+00:00,1.51E+18,20,26,262, Indonesia,"assalamualaikum to the students, this time the students support ganjar's visit to the taklim assembly around south jakarta, you know, keep following us, the students",Positive
3474, 2023-02-05 06:41:23+00:00, 2022-09-22 06:04:15+00:00,1.57E+18,15,30,1393,,"it's getting even better, there are lots of awards and achievements from this great leadership figure, the governor of central java. this is what i hope that when mr gangar becomes president later in the year, he will continue to be able to revive the wheels of the economy in the community through tourist villages.",Positive
3475, 2023-02-05 06:40:38+00:00, 2022-10-24 08:11:13+00:00,1.58E+18,33,33,122," Maros, South Sulawesi",mak gangar south sulawesi shares kindness,Positive
3476, 2023-02-05 06:40:18+00:00, 2022-10-24 08:11:13+00:00,1.58E+18,33,33,122," Maros, South Sulawesi",mak gangar south sulawesi shares kindness,Positive
3477, 2023-02-05 06:09:35+00:00, 2022-08-23 14:23:10+00:00,1.56E+18,1,47,25,,we support pranowo's reward for becoming president of the republic of indonesia,Positive
3478, 2023-02-05 06:08:16+00:00, 2021-11-13 01:49:16+00:00,1.46E+18,5,1,4017,,"our only agenda is to elect a native as president, mr ganjar pranowopak anis, to continue the ciliwung road, it can't be done, because mr said's agenda will not be carried out.",Negative
3479, 2023-02-05 03:29:24+00:00, 2022-09-29 07:02:21+00:00,1.58E+18,4,16,1505,,"i hope that in the future, pak will reward pranowo as president of the republic of indonesia",Positive
3480, 2023-02-05 03:27:32+00:00, 2021-07-12 08:55:09+00:00,1.41E+18,61,157,17484," NTT, Eastern Indonesia","in fact, it's an instant but cunning trick to increase the minimum wage in central java because if mr gangar is brave enough to do it, the biggest risk is that he will succeed in becoming president of java. this is the key to a drastic wage increase, at least equal to jakarta, it will make a national splash.",Positive
3481, 2023-02-05 02:29:33+00:00, 2022-09-24 14:55:26+00:00,1.57E+18,544,469,1983,,"becoming a presidential candidate was allegedly supported by jokowi's blessing, who is only a party official in the pdip mansion but has the position of president, the highest position in the country, as if he were looking down on or looking down on megawati.",Positive
3482, 2023-02-05 01:19:09+00:00, 2019-06-26 05:50:59+00:00,1.14E+18,22,45,1001,,"where people support mr ganjar pranwo, the president, he is a nationalist",Positive
3483, 2023-02-05 00:57:23+00:00, 2021-07-12 08:55:09+00:00,1.41E+18,61,157,17484," NTT, Eastern Indonesia","don't dream of becoming president of indonesia, is mr anies able to compete with mr gangar, for example by distributing basic food supplies, etc. do you also endorse mr jokowi, white hair, wrinkled face, gangar is a dream iiiiiiiii",Negative
3484, 2023-02-05 00:41:09+00:00,2022-09-15 12:00:20+00:00,1.57E+18,652,985,275,,"i'm really happy if i can continue to help people's problems, it's not without reason, sir, that we young people are inspired by mr. ganjar pranowo, best wishes to mr. ganjar president, so that there will be more and solve the nation's problems.",Positive
3485, 2023-02-04 23:42:40+00:00, 2016-07-30 17:52:32+00:00,7.59E+17,3,262,1080,,"plus the president's reward, it's even more of a stroke",Positive
3486, 2023-02-04 15:49:05+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,mak ganjar sumsel's canvasing activity shares goodness in the city of palembang. hopefully what we provide will be useful for all residents,Positive
3487, 2023-02-04 14:45:22+00:00, 2022-01-06 00:11:45+00:00,1.48E+18,29,88,1114," Lampung, Indonesia","chotimah, yes, please be happy with the high results of the ganjar pranowo survey. we will fight because a coalition of supporters has been formed and continues to move so that mr. anies becomes president of the republic of indonesia.",Positive
3488, 2023-02-04 13:54:29+00:00, 2021-05-15 09:19:43+00:00,1.39E+18,2032,2065,14133,,reward sympathizers from kediri for mendung ganjar to become president in 2018,Positive
3489, 2023-02-04 11:27:25+00:00, 2009-10-22 02:36:10+00:00,84221579,66672,3532,55359, Indonesia,"mantaab, ganjar kediri sympathizers support pak to become president",Positive
3490, 2023-02-04 09:13:41+00:00, 2022-01-07 14:50:03+00:00,1.48E+18,1539,2846,5771," Cilacap, Central Java, Indonesia","i support ganjar pranowo, ganjar is indeed a true president for ri, that's for sure",Positive
3491, 2023-02-04 08:07:06+00:00, 2022-07-28 23:43:46+00:00,1.55E+18,33,18,366,,"pak gangar pranowo is a leader who knows the way and he walks through it, he even shows the way, that's real work",Negative
3492, 2023-02-04 06:56:35+00:00, 2022-12-18 19:27:55+00:00,1.60E+18,0,20,521,,"do you think that nasdem is an idiot, mr. jokowi, why do you have to follow everything that jokowi says right up to the presidential candidate affairs? if jokowi wants retribution, then don't invite others to support this retribution, isn't it? jokowi's democracy is not a king, he's just a president, nothing more.",Negative
3493, 2023-02-04 05:46:37+00:00, 2022-11-24 06:59:04+00:00,1.60E+18,16,33,1394,,"pak gangar's steps will become even more solid towards the presidential candidacy of the republic of indonesia in the coming year, armed with high electability and full support from various elements of society. he is very confident that pak gangar is the right person who will continue pak jokowi's struggle.",Positive
3494, 2023-02-04 05:35:12+00:00, 2022-09-20 08:46:01+00:00,1.57E+18,22,21,727," Central Jakarta, DKI Jakarta",pak ganjar pranowo is a leader who is worthy of running for president because many people dream of him becoming the next president of the republic of indonesia.,Positive
3495, 2023-02-04 05:29:33+00:00, 2022-09-20 08:12:33+00:00,1.57E+18,23,21,1278," Bali, Indonesia",mr ganjar pranowo's always superior electability as a presidential candidate is clear evidence that he is the leader chosen by the people and desired by the people to become the next president of the republic of indonesia.,Positive
3496,2023-02-04 05:22:51+00:00,2022-09-20 08:04:10+00:00,1.57E+18,22,22,1389," Tanah Abang, Indonesia","pak ganjar pranowo is indeed worthy to run for the presidential election and become president of the republic of indonesia, many people have supported him to become president of the republic of indonesia.",Positive
3497, 2023-02-04 04:48:45+00:00, 2021-11-13 01:49:16+00:00,1.46E+18,5,1,4017,,"pranowo's reward is solid, native president, native must lead indonesia, don't choose a presidential candidate of foreign origin, chinese or yemeni origin, native choose native",Positive
3498, 2023-02-04 04:29:29+00:00, 2018-05-23 21:47:01+00:00,9.99E+17,740,116,28253," Menteng, Indonesia",no need to make a fuss anies the ilc president rewards the president of the ri happy everyone anyway the presidential election is just repetition & filled with jokes & clowns,Positive
3499, 2023-02-04 04:29:19+00:00, 2018-05-23 21:47:01+00:00,9.99E+17,740,116,28253," Menteng, Indonesia",no need to make a fuss anies the ilc president rewards the president of the ri happy everyone anyway the presidential election is just repetition & filled with jokes & clowns,Positive
3500, 2023-02-04 03:55:54+00:00, 2016-02-10 11:29:52+00:00,6.97E+17,47,222,442," Salatiga, Central Java","nkri se with your concerns the solution is to elect the next jokowi who has a strong commitment to maintaining the nkri pillars of pancasila uud and personal diversity in question is reward pranowo come on, children of the country elect gp to be president",Positive
3501, 2023-02-04 03:44:09+00:00, 2021-01-26 14:22:37+00:00,1.35E+18,3527,3771,9938,,"the governor of central java, ganjar pranowo, encouraged the handling of extreme poverty. ganjar said this was in accordance with the president's direction, which requires a percent poverty rate by 2018.",Negative
3502, 2023-02-04 02:37:46+00:00, 2021-05-28 03:53:05+00:00,1.40E+18,3634,0,331," Central Java, Indonesia",indonesian warteg kowarteg community supports pranowo's reward for becoming president,Positive
3503, 2023-02-04 02:08:54+00:00, 2022-07-27 14:50:43+00:00,1.55E+18,46,34,190,,,Negative
3504, 2023-02-04 01:20:11+00:00, 2021-04-20 04:18:13+00:00,1.38E+18,24,116,180,,"sane, whatever the title of the song, the most important thing for us is to replace the president who likes pak prabowo, please choose mr. anis, miss anis, please choose mr. anis, who likes mr. ganjar, please also choose mr. anis, i'll be anis when the time comes.",Positive
3505, 2023-02-04 00:32:50+00:00, 2022-07-28 23:43:46+00:00,1.55E+18,33,18,366,,"door to door, mak ganjar, north sumatra, shares kindness",Positive
3506, 2023-02-04 00:08:01+00:00, 2022-12-15 21:40:50+00:00,1.60E+18,99,64,11879, Indonesia,chotimah yes deh nul rewards presidential candidates according to survey,Positive
3507, 2023-02-03 23:47:09+00:00, 2014-08-09 00:54:04+00:00,2718336037,5067,5559,12312,,pdip secretary general hasto pdip cadre selection to be a presidential candidate the condition is never receiving a warning letter from the dpp pdip not prioritizing popularity which is always determined by survey institutions reward for not being nominated as a presidential candidate from the pdip,Positive
3508, 2023-02-03 22:21:51+00:00, 2010-02-04 07:18:28+00:00,111240228,452,991,2675, Indonesia,"chotimah, there are indeed people who are running for candidacy, right, let them say they win the poll, percent, if no one is interested, it's just a lie, just leave them alone, and they'll still win in the poll until they become president of the poll.",Positive
3509, 2023-02-03 20:59:20+00:00, 2022-12-15 21:40:50+00:00,1.60E+18,99,64,11879, Indonesia,"chotimah if anies and the political party that supports it are clearly serious about fulfilling the wishes of anies volunteers to be serious about becoming a candidate for the presidential election, then nul gangar, how is nul serious or not? i don't feel sorry for ganharis, he can't run for president, nul if he is only supported by a survey",Positive
3510, 2023-02-03 18:31:59+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia","mak gangar cares nono, the genius boy from ntt who made indonesia proud by winning the championship in an international mathematics competition",Positive
3511, 2023-02-03 17:26:04+00:00,2015-07-05 12:29:05+00:00,3269087437,19,249,2484, HARWORDS,"reward erick, president and vice president, if this tweet is true, congratulations to mr. et, i'm sorry i said it, please start, but the performance and achievements of this pa et are really cool.",Positive
3512, 2023-02-03 16:58:06+00:00, 2012-02-23 00:04:21+00:00,500276997,231,1449,2822, CEPU,"reward or prabowo the president, just don't be anies",Positive
3513, 2023-02-03 16:26:39+00:00, 2022-04-09 02:53:29+00:00,1.51E+18,20,26,262, Indonesia,islamic boarding school students support gangar to hold a joint prayer at majlis taklim in south jakarta,Positive
3514, 2023-02-03 16:06:34+00:00, 2022-07-15 14:13:19+00:00,1.55E+18,4,16,189,,"sdg south sumatra distributes food packages on the streets of the demang width leaf sub-district, palembang city",Negative
3515, 2023-02-03 15:31:24+00:00, 2022-08-06 05:02:15+00:00,1.56E+18,9,40,95,,"chotimah, yes, it's clear that your own party will be the one that will carry the reward. your political knowledge certainly doesn't stop there. tosabar, yasi anis, has already been nominated to be president.",Positive
3516, 2023-02-03 13:24:52+00:00, 2021-11-13 01:49:16+00:00,1.46E+18,5,1,4017,,pak jokowi asli pak ganjar pranowo asli pak jokowi vs. pak prabowo is a chinese descendant,Negative
3517, 2023-02-03 12:48:39+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,mak ganjar sumsel's canvasing activity shares goodness in the ogan ilir area. hopefully what we provide will be useful for all residents,Positive
3518, 2023-02-03 11:32:16+00:00, 2022-09-20 08:12:33+00:00,1.57E+18,23,21,1278," Bali, Indonesia",pak gangar pranowo is indeed a worthy leader to run for the presidential election and become president of the republic of indonesia because he is a leader who is dreamed of by many people.,Positive
3519, 2023-02-03 11:30:50+00:00, 2014-02-21 02:29:55+00:00,2354094836,1641,1782,7642, Indonesia,"bismillah, let's unite our steps and pray for mr ganjar pranowo to become president of indonesia",Positive
3520, 2023-02-03 11:22:01+00:00, 2022-09-20 08:29:14+00:00,1.57E+18,23,22,1733,,let's continue to support mr ganjar pranowo to run for the presidential election and become president of the republic of indonesia for the sake of a better indonesia.,Positive
3521, 2023-02-03 11:20:55+00:00, 2022-08-12 18:31:27+00:00,1.56E+18,32,17,1670," Bojonggede, Indonesia","come on, let's all continue to support pak gangar as he heads to the presidential election of the republic of indonesia this year because not only in karawang but throughout indonesia we also want to be prosperous by pak gangar's programs, especially in rural areas.",Positive
3522, 2023-02-03 11:14:11+00:00, 2022-09-22 06:04:15+00:00,1.57E+18,15,30,1393,,mr. gangar is going to bogor once in a while so that the people of bogor can also meet their dream leader when mr. gangar becomes president of the republic of indonesia this year.,Positive
3523, 2023-02-03 09:00:00+00:00, 2011-09-19 03:32:18+00:00,375995332,151214,332,396294, iNews Tower Jakarta,saiful mujani research and consulting smrc survey results predict that anies baswedan and ganjar pranowo have a big chance in the presidential election in cil.,Positive
3524, 2023-02-03 08:06:12+00:00, 2022-03-17 11:36:13+00:00,1.50E+18,2,21,225,,mr gangar is truly the greatest and deserves to be president moving forward,Positive
3525, 2023-02-03 07:30:56+00:00, 2023-01-17 15:13:33+00:00,1.62E+18,43,1,344,,ulama and islamic boarding school students continue to support mr gangar to become president,Positive
3526, 2023-02-03 06:51:35+00:00, 2016-12-17 15:32:36+00:00,8.10E+17,0,11,11,,"great future leader like this is what the people want, hopefully the president of the republic of indonesia will be rewarded",Positive
3527, 2023-02-03 05:03:42+00:00, 2014-08-03 03:49:58+00:00,2703213439,17,264,1402,,chotimah rewards president survey anies the real president in yr,Positive
3528, 2023-02-03 03:17:03+00:00, 2022-08-14 02:18:17+00:00,1.56E+18,30,154,5818, Surabaya,"if there are four candidate pairs fighting, ganjar and anies are predicted to go head to head in the second round. if the presidential election this year lasts two rounds then the two names that are expected to go ahead are ganjar pranowo and anies baswedan.",Negative
3529, 2023-02-03 03:00:10+00:00, 2022-12-15 21:40:50+00:00,1.60E+18,99,64,11879, Indonesia,"this is proof of the seriousness of anies baswedan and his supporting political parties in fulfilling the demands of anies volunteers to become a presidential candidate. gangar, how come you don't feel sorry for gangaris? how come there are no political parties that respond to ganaris mosok's aspirations, gangar ganjar, the presidential candidate put forward by the survey?",Positive
3530, 2023-02-03 02:26:14+00:00, 2022-02-20 12:56:01+00:00,1.50E+18,2,49,3196,,"if the president is mr prabowo, if he is paired with mr gangar, he will win easily, but if pdip nominates for president, he will lose.",Negative
3531,2023-02-03 02:00:47+00:00, 2022-12-15 21:40:50+00:00,1.60E+18,99,64,11879, Indonesia,"cool, anies baswedan, the presidential candidate promoted by a political party vs. ganjar pranowo, the presidential candidate promoted by a survey",Positive
3532, 2023-02-02 19:39:19+00:00, 2022-07-15 14:13:19+00:00,1.55E+18,4,16,189,,gathering and recitation with mt darul ilmi ogan komering ilir,Negative
3533, 2023-02-02 19:37:14+00:00, 2022-07-15 14:13:19+00:00,1.55E+18,4,16,189,,sdg sumsel safari arrahman islamic boarding school tegal binangun palembang,Negative
3534, 2023-02-02 18:44:54+00:00, 2020-11-16 08:30:08+00:00,1.33E+18,9,136,464," South Purwokerto, Indonesia","continued, the indonesian people are ready to support the president's retribution",Positive
3535, 2023-02-02 17:05:36+00:00, 2021-11-04 12:14:24+00:00,1.46E+18,24513,19091,61854,,achmadi sabaar replaces president ganjar pranowo,Negative
3536, 2023-02-02 16:53:48+00:00, 2021-11-10 10:06:34+00:00,1.46E+18,79,193,1274,,"clean up the rubbish of the republic of indonesia's kadrunlife, reward prabowo, president of the republic of indonesia",Positive
3537, 2023-02-02 16:32:33+00:00, 2009-06-12 16:51:00+00:00,46693036,368260,40,46793,,"the governor of central java, central java, ganjar pranowo, is claimed to be the right choice for millennials in the presidential election. this is not related to gangar's often casual appearance, gangar's appearance, which is often casual, and his communication style.",Positive
3538, 2023-02-02 13:53:05+00:00, 2009-03-08 19:32:04+00:00,23343960,8494757,30,2310111, Jakarta,anies and gangar are predicted to advance to the second round if the presidential election is contested by three candidates,Negative
3539, 2023-02-02 12:59:14+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,mak ganjar sumsel's canvasing activity shares goodness in the city of palembang. hopefully what we provide will be useful for all residents,Positive
3540, 2023-02-02 11:57:20+00:00, 2022-07-21 13:30:36+00:00,1.55E+18,1041,989,8913,,"it's like uncle denny's dream is ambyaar uncle denny hopes that kib's reward will be abysmal, bro, the result will be yellow, green, blue, kib will join the coalition for change, support anies, the presidential candidate, the coalition for change is very solid, strong and mighty, all of them support anies, the president is great, cool, bro",Positive
3541, 2023-02-02 11:34:41+00:00, 2010-01-15 09:24:04+00:00,105085302,48412,360,31290, Bekasi - Indonesia,"this is your tweet, whoever the president of the year wants to be, anies, prabowo, who is going to reward you, grandpa, who are you going to continue to criticize, if your policy is not pro-people, you don't look like the typical clan of humans who are crazy worshipers or drunk on people, understand the clan, bro.",Negative
3542, 2023-02-02 11:28:39+00:00, 2021-10-07 15:28:23+00:00,1.45E+18,14,13,1170,,"based on lsn's findings in this survey, public support for the presidential candidates is increasingly narrowing down to just three figures, namely prabowo subianto ganjar pranowo and anies baswedan prabowo subianto",Positive
3543, 2023-02-02 11:12:13+00:00, 2022-07-28 23:43:46+00:00,1.55E+18,33,18,366,,"mak ganjar, north sumatra, shares kindness with others",Positive
3544, 2023-02-02 10:44:35+00:00, 2022-12-05 02:12:34+00:00,1.60E+18,18,11,1266,,"based on lsn's findings in this survey, public support for the presidential candidates is increasingly narrowing down to just three figures, namely prabowo subianto ganjar pranowo and anies baswedan prabowo subianto",Positive
3545, 2023-02-02 10:18:52+00:00, 2012-11-16 01:23:33+00:00,950755296,93773,89,11558,,"why the electability and support of presidential candidate ganjar pranowo continues to increase, ganjar pranowo is seen as a figure who has concern and concern for fighting radicalism, terrorism and intolerance in indonesia, says reni lubis",Negative
3546, 2023-02-02 08:37:56+00:00, 2022-12-27 03:28:33+00:00,1.61E+18,5,164,75, DKI Jakarta,"the best solution in resolving a problem, one of which is the rembugan rembugan method, comes from the word rembug which means to agree to achieve good, so this is the solution applied in determining the minimum wage in central java.",Positive
3547, 2023-02-02 08:03:05+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia",reward our choice,Positive
3548, 2023-02-02 07:30:11+00:00, 2012-09-28 16:48:45+00:00,851379912,425,812,17797, Depok City,"governor of dki jakarta, mrs. risma and president of the republic of indonesia later, mr. gangar pranowo cakepppp",Negative
3549, 2023-02-02 06:43:03+00:00, 2009-06-16 10:48:24+00:00,47596019,4539841,680,1699012, INDONESIA,update on the results of the electability survey for ganjar pranowo in today's presidential election,Negative
3550, 2023-02-02 05:56:19+00:00, 2022-11-23 04:26:37+00:00,1.60E+18,26,21,585," Bogor, West Java",it is indeed time for mr ganjar pranowo to run for the presidential election and become president of the republic of indonesia because he is the right figure to lead this country.,Negative
3551, 2023-02-02 05:47:59+00:00, 2022-09-20 08:25:13+00:00,1.57E+18,22,20,1087," North Bekasi, Indonesia","thank god, more and more people believe in pak gangar pranowo's very real performance in leading and supporting him to run for president and become president of the republic of indonesia.",Positive
3552, 2023-02-02 05:44:23+00:00, 2022-11-24 06:59:04+00:00,1.60E+18,16,33,1394,,pak gangar's steps towards the presidential election next year are becoming increasingly solid with the presence of a lot of support from indonesia and indonesian people living abroad who really support pak gangar.,Positive
3553, 2023-02-02 05:41:34+00:00, 2022-01-05 19:15:45+00:00,1.48E+18,11,52,4320,,"coalition for change is true, cmn, change of name, change of terms like in jkt, i agree with mr. anies rb, i hope he becomes president of the republic of indonesia, but the dream republic is the real republic of indonesia, mr. ganjar pranowo, republic of indonesia from rondo to ndana from bengal to sotha",Positive
3554, 2023-02-02 05:38:13+00:00, 2022-09-20 08:48:48+00:00,1.57E+18,27,20,1355," Tambaksari, Indonesia","indeed, it is time for mr ganjar pranowo to run for the presidential election and become president of the republic of indonesia to keep up the spirit of generous volunteers in supporting mr ganjar pranowo",Positive
3555, 2023-02-02 05:36:47+00:00, 2016-08-25 15:45:27+00:00,7.69E+17,20,21,1399, Bekasi,"wow, i can't imagine how proud the people of malaysia are with pak gangar's performance. hopefully they will continue to be united and solid in supporting pak gangar to become president of the republic of indonesia.",Positive
3556, 2023-02-02 05:29:37+00:00, 2022-09-20 08:43:11+00:00,1.57E+18,23,21,1834," Sunday Market, Indonesia",i hope the increasing number of people supporting mr gangar pranowo can lead him to run for president and become the next president of the republic of indonesia.,Positive
3557, 2023-02-02 05:20:59+00:00, 2022-11-23 03:01:44+00:00,1.60E+18,0,6,1422, Bandung,i also firmly support mr ganjar as president of the republic of indonesia,Positive
3558, 2023-02-02 05:03:29+00:00, 2014-08-25 09:07:19+00:00,2765803070,1846,2275,35539," Yogyakarta, Indonesia",hopefully ganjar pranowo will be president of indonesia next year,Positive
3559, 2023-02-02 04:24:54+00:00, 2018-04-13 11:00:32+00:00,9.85E+17,5354,4037,130442," New Banjar, South Kalimantan","oh, it's like this, den bokep has a really javanese attitude, indonesian cebongs say, if you want to be like central java, choose den uban ganjar as president of indonesia, if you want to be like jakarta, a global city, choose him as president of the republic of indonesia.",Positive
3560, 2023-02-02 04:21:50+00:00, 2022-11-24 03:25:44+00:00,1.60E+18,15,19,1305,,"it's really cool, i hope pak gangar's volunteers in bojonegoro will become more solid, more unified and take more positive actions for the people of bojonegoro to continue guarding pak gangar towards the presidential nomination of the republic of indonesia this year.",Positive
3561, 2023-02-02 04:09:10+00:00, 2022-09-24 09:41:31+00:00,1.57E+18,4,4,1028,,"i hope that in the future, pak will reward pranowo as president of the republic of indonesia",Positive
3562, 2023-02-02 03:25:53+00:00, 2022-01-20 03:59:44+00:00,1.48E+18,16,65,316,,didu ganjar was appointed president and your life ended,Negative
3563, 2023-02-02 03:20:05+00:00, 2022-07-27 14:50:43+00:00,1.55E+18,46,34,190,,,Negative
3564, 2023-02-02 01:57:41+00:00, 2022-04-18 15:17:40+00:00,1.52E+18,39,18,273,,srikandi ganjar dpw south sulawesi held a srikandi mini esports tournament with the student community at universities in makassar city,Negative
3565, 2023-02-02 01:56:54+00:00, 2022-04-18 15:17:40+00:00,1.52E+18,39,18,273,,srikandi ganjar dpw south sulawesi held a srikandi mini esports tournament with the student community at universities in makassar city,Negative
3566, 2023-02-02 01:15:56+00:00, 2022-12-21 07:17:19+00:00,1.61E+18,210,439,469,,pak ganjar pranowo & erick thohir are one of the presidential and vice presidential candidates who are strongly supported by the entire country of indonesia.,Positive
3567, 2023-02-02 00:04:54+00:00, 2011-12-09 07:56:10+00:00,432303128,14,56,167, Bandung,"yudho, if you mean mr. ganjar who used facilities and state money to campaign for president, where is the clear evidence? if you comment, it's like showing what kind of moral revolution you have done, the high priest's moral revolution, you're just incompetent.",Positive
3568, 2023-02-01 21:08:08+00:00, 2022-10-24 08:11:13+00:00,1.58E+18,33,33,122," Maros, South Sulawesi",mak gangar south sulawesi shares kindness,Positive
3569, 2023-02-01 16:36:20+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,mak ganjar sumsel's canvasing activity shares goodness in ogan komering ilir. hopefully what we provide will be useful for all residents.,Positive
3570, 2023-02-01 12:11:38+00:00, 2014-05-13 22:26:16+00:00,2493570577,120,225,10440, Indonesia,"received instructions from the president, ganjar instructed his staff to eradicate poverty in",Negative
3571,2023-02-01 11:05:37+00:00, 2022-02-24 11:28:53+00:00,1.50E+18,471,590,5841,,received instructions from the president to instruct his staff to eradicate poverty in,Negative
3572, 2023-02-01 10:25:13+00:00, 2021-05-28 03:53:05+00:00,1.40E+18,3634,0,331," Central Java, Indonesia",dki jakarta truck driver community supports pranowo's appointment as president of the republic of indonesia,Positive
3573, 2023-02-01 09:43:54+00:00, 2021-07-16 12:08:11+00:00,1.42E+18,20890,4031,21143," Jakarta Capital Region, Indonesia","sane means that officially the candidate already exists and has been approved by the kpu. well, if this is gangar, he hasn't been nominated yet. his party is just a movement of the people who want him to be president. it's different from anis. he's already sold himself as president, has anyone ever heard of that?",Positive
