,Date,User ID,Tweet Count,Tweet Location,Tweet,label,Clean
4540,2023-03-03,4185941893.0,8081,,petani tebu trenggalek dukung prabowo presiden di pilpres,Positive,petani tebu trenggalek dukung di pilpres
4544,2023-03-03,338528250.0,28593,Bogor,kayaknya bakal gagal pak prabowo jd presiden kan pemilunya ditunda,Negative,kayaknya bakal gagal pak jd kan pemilunya ditunda
4547,2023-03-03,4185941893.0,8081,,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat,Positive,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat
4548,2023-03-03,4185941893.0,8081,,gerindra kalau petani mau makmur pilih prabowo jadi presiden,Positive,gerindra kalau petani mau makmur pilih jadi
4549,2023-03-03,2887087309.0,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,
4550,2023-03-03,2887087309.0,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,
4551,2023-03-03,2887087309.0,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,
4553,2023-03-03,2887087309.0,15021,"DKI Jakarta, Indonesia",siregarxix akbar gk perlu bahas issue murahan goreng anis kamu pendukung jokowi akan dukung prabowo presiden nokadrun,Positive,siregarxix akbar gk perlu bahas issue murahan goreng kamu pendukung jokowi akan dukung nokadrun
4555,2023-03-03,2887087309.0,15021,"DKI Jakarta, Indonesia",rakindo harus prabowo presiden nya utk menghadapi gerombolan kadrun inisetelah itu normal baru ganjar trskan tdk apa sekarang kadrun sdh hijrah semua ke anis pendukung prabowo skrg murni yg setia sama prabowokami pendukung jokowi akan bersatu mendukung prabowo presiden,Positive,rakindo harus nya utk menghadapi gerombolan kadrun inisetelah itu normal baru trskan tdk apa sekarang kadrun sdh hijrah semua ke pendukung skrg murni yg setia sama prabowokami pendukung jokowi akan bersatu mendukung
4557,2023-03-03,4185941893.0,8081,,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,kami bersama petani hutan lainnya siap memenangkan subianto sebagai di pemilu ujar didik
4558,2023-03-03,4185941893.0,8081,,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap prabowo subianto sebagai calon presiden di pemilihan umum pemilu,Positive,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap subianto sebagai calon di pemilihan umum pemilu
4559,2023-03-03,4185941893.0,8081,,dari nganjuk ratusan petani hutan solid deklarasi prabowo presiden ri,Positive,dari nganjuk ratusan petani hutan solid deklarasi
4560,2023-03-03,4185941893.0,8081,,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya,Positive,kami berharap seandainya nanti pak terpilih sebagai bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya
4561,2023-03-03,4185941893.0,8081,,kami mendukung bapak prabowo subianto untuk menjadi presiden ri pada pilpres,Positive,kami mendukung bapak subianto untuk menjadi pada pilpres
4562,2023-03-03,4185941893.0,8081,,hal ini yang melandasi dukungan mereka terhadap prabowo subianto menjadi presiden indonesia pada pilpres,Positive,hal ini yang melandasi dukungan mereka terhadap subianto menjadi indonesia pada pilpres
4569,2023-03-03,387691416.0,6840,Ibukota Priangan,saya ketik presiden foto pak prabowo yg muncul aamiinkan dong min,Positive,saya ketik foto pak yg muncul aamiinkan dong min
4570,2023-03-03,3706597332.0,4995,,meski kalah berkalikali saat mencalonkan presiden namun ia tetap bangkit dan menaati konstitusi lalu maju lagi pada pemilu prabowo subianto setyoko,Negative,meski kalah berkalikali saat mencalonkan namun ia tetap bangkit dan menaati konstitusi lalu maju lagi pada pemilu subianto setyoko
4575,2023-03-02,2470403222.0,720,Indonesia,hanya jiwa yang tulus ikhlas bisa menyayangi binatang itulah pak prabowo presiden aamiin,Positive,hanya jiwa yang tulus ikhlas bisa menyayangi binatang itulah pak aamiin
4577,2023-03-02,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4580,2023-03-02,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4584,2023-03-02,189190233.0,21546,"ÜT: -6.3480548,106.8316685",dpc satria sumatera selatan dikukuhkan di banyuasin fokus menangkan prabowo presiden,Positive,dpc satria sumatera selatan dikukuhkan di banyuasin fokus menangkan
4585,2023-03-02,82341139.0,550,Jakarta,kota depok siap menang kan prabowo menjadi presiden,Positive,kota depok siap menang kan menjadi
4589,2023-03-02,465280582.0,13674,jakarta,prabowo subianto subianto harga mati presiden ri jagat papua,Negative,subianto subianto harga mati jagat papua
4590,2023-03-02,465280582.0,13674,jakarta,prabowo subianto harga mati presiden ri jagat papua,Negative,subianto harga mati jagat papua
4594,2023-03-02,4513069644.0,7797,,kami siap mendukung dan memenangkan prabowo menjadi presiden ri ucap sugiarto,Positive,kami siap mendukung dan memenangkan menjadi ucap sugiarto
4595,2023-03-02,4513069644.0,7797,,para petani singkong yang tergabung dalam aliansi petani singkong pasrepan mendeklarasikan dukungan untukprabowo subianto sebagai presiden ri,Positive,para petani singkong yang tergabung dalam aliansi petani singkong pasrepan mendeklarasikan dukungan untukprabowo subianto sebagai
4605,2023-03-02,121143089.0,18712,"Old Trafford,Manchester",semoga saja di tahun kita dapat melihat pemimpin baru dengan semangat baru dan juga bertanggung jawab posisinya sebagai presiden prabowo subianto,Positive,semoga saja di tahun kita dapat melihat pemimpin baru dengan semangat baru dan juga bertanggung jawab posisinya sebagai subianto
4606,2023-03-02,121143089.0,18712,"Old Trafford,Manchester",persiapan pengorbanan dan jiwa patriot yang prabowo miliki dapat mewujudkan citacita masyarakat untuk melihat prabowo menjadi presiden prabowo subianto,Positive,persiapan pengorbanan dan jiwa patriot yang miliki dapat mewujudkan citacita masyarakat untuk melihat menjadi subianto
4607,2023-03-02,121143089.0,18712,"Old Trafford,Manchester",prabowo subianto ketua umum partai gerakan indonesia raya gerindra menyatakan siap kembali maju sebagai calon presiden pada pemilihan presiden pilpres prabowo subianto,Positive,subianto ketua umum partai gerakan indonesia raya gerindra menyatakan siap kembali maju sebagai calon pada pemilihan pilpres subianto
4608,2023-03-02,121143089.0,18712,"Old Trafford,Manchester",prabowo subianto siap maju lagi sebagai calon presiden di pemilihan presiden prabowo subianto,Positive,subianto siap maju lagi sebagai calon di pemilihan subianto
4613,2023-03-02,3271449511.0,1846,,bapak selalu mengingatkan kami bahwa kami adalah para pejuang dan seorang pejuang tidak akan pernah berhenti berjuang untuk kepentingan masyarakat dan bali,Positive,bapak selalu mengingatkan kami bahwa kami adalah para pejuang dan seorang pejuang tidak akan pernah berhenti berjuang untuk kepentingan masyarakat dan bali
4614,2023-03-02,4513069644.0,7797,,petani tebu di desa tumpuk kecamatan tugu kabupaten trenggalek mendukung prabowo subianto sebagai presiden dalam pilpres mendatang,Positive,petani tebu di desa tumpuk kecamatan tugu kabupaten trenggalek mendukung subianto sebagai dalam pilpres mendatang
4615,2023-03-02,4513069644.0,7797,,petani tebu trenggalek dukung prabowo presiden di pilpres,Positive,petani tebu trenggalek dukung di pilpres
4618,2023-03-02,4513069644.0,7797,,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat,Positive,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat
4619,2023-03-02,4513069644.0,7797,,gerindra kalau petani mau makmur pilih prabowo jadi presiden,Positive,gerindra kalau petani mau makmur pilih jadi
4620,2023-03-02,601499644.0,678,,lembaga survei political statistics polstat merilis hasil survei terbaru mengenai elektabilitas calon presiden capres prabowo subianto,Negative,lembaga survei political statistics polstat merilis hasil survei terbaru mengenai elektabilitas calon capres subianto
4624,2023-03-02,4513069644.0,7797,,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,kami bersama petani hutan lainnya siap memenangkan subianto sebagai di pemilu ujar didik
4625,2023-03-02,4513069644.0,7797,,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap prabowo subianto sebagai calon presiden di pemilihan umum pemilu,Positive,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap subianto sebagai calon di pemilihan umum pemilu
4626,2023-03-02,4513069644.0,7797,,dari nganjuk ratusan petani hutan solid deklarasi prabowo presiden,Positive,dari nganjuk ratusan petani hutan solid deklarasi
4627,2023-03-02,4513069644.0,7797,,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya,Positive,kami berharap seandainya nanti pak terpilih sebagai bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya
4628,2023-03-02,4513069644.0,7797,,kami mendukung bapak prabowo subianto untuk menjadi presiden ri pada pilpres,Positive,kami mendukung bapak subianto untuk menjadi pada pilpres
4629,2023-03-02,4513069644.0,7797,,hal ini yang melandasi dukungan mereka terhadap prabowo subianto menjadi presiden indonesia pada pilpres,Positive,hal ini yang melandasi dukungan mereka terhadap subianto menjadi indonesia pada pilpres
4630,2023-03-02,465458275.0,12086,Pulau Impian,peringati hut partai gerindra ke prabowo subianto subianto didoakan menjadi presiden sekilas media,Negative,peringati hut partai gerindra ke subianto subianto didoakan menjadi sekilas media
4632,2023-03-02,4185941893.0,8081,,hasil survei terbaru dari lembaga accurate research and consulting indonesia arci menempatkan prabowo subianto sebagai calonpresiden capres yang paling banyak diminati warga jawa timur jatim pada pemilihan umum pemilu,Positive,hasil survei terbaru dari lembaga accurate research and consulting indonesia arci menempatkan subianto sebagai calonpresiden capres yang paling banyak diminati warga jawa timur jatim pada pemilihan umum pemilu
4633,2023-03-02,3305634234.0,12563,"Bone, Sulawesi Selatan",insyaallah mba nana paham sudah bismillah presiden tulis linanta prabowo subianto,Positive,insyaallah mba nana paham sudah bismillah tulis linanta subianto
4638,2023-03-02,726059647.0,7961,,gerindra siap bawa prabowo jadi presiden di pemilu minta satukan tekad prabowo subianto,Positive,gerindra siap bawa jadi di pemilu minta satukan tekad subianto
4642,2023-03-02,726059647.0,7961,,lembaga survei nasional lsn merilis hasil survei terbarunya terkait kandidat calon presiden prabowo subianto,Negative,lembaga survei nasional lsn merilis hasil survei terbarunya terkait kandidat calon subianto
4644,2023-03-02,465458275.0,12086,Pulau Impian,partai gerindra siap menangkan prabowo subianto subianto sebagai presiden,Positive,partai gerindra siap menangkan subianto subianto sebagai
4645,2023-03-02,726059647.0,7961,,sejumlah nama tokoh digadanggadang akan maju sebagai bakal calon presiden pada pemilihan presiden prabowo subianto,Positive,sejumlah nama tokoh digadanggadang akan maju sebagai bakal calon pada pemilihan subianto
4648,2023-03-02,726059647.0,7961,,yang salah satunya memotret elektabilitas tokoh yang digadanggadang menjadi calon presiden di pemilu prabowo subianto,Negative,yang salah satunya memotret elektabilitas tokoh yang digadanggadang menjadi calon di pemilu subianto
4650,2023-03-02,726059647.0,7961,,update hasil survei elektabilitas prabowo subianto pemilihan presiden hari ini,Negative,update hasil survei elektabilitas subianto pemilihan hari ini
4653,2023-03-02,3672513812.0,2030,,dan gubernur jawa tengah ganjar pranowo dalam persaingan menuju pemilihan presiden prabowo subianto setyoko,Positive,dan gubernur jawa tengah dalam persaingan menuju pemilihan subianto setyoko
4657,2023-03-02,3706597332.0,4995,,survei membuktikan prabowo subianto masih unggul sebagai tokoh yang dipilih rakyat menjadi presiden di pemilu setyoko,Positive,survei membuktikan subianto masih unggul sebagai tokoh yang dipilih rakyat menjadi di pemilu setyoko
4658,2023-03-02,465280582.0,13674,jakarta,partai gerindra siap menangkan prabowo subianto sebagai presiden,Positive,partai gerindra siap menangkan subianto sebagai
4659,2023-03-02,3706597332.0,4995,,indonesia polling stations ips membeberkan hasil survei terbaru dari elektabilitas tokoh calon presiden capres tahun prabowo subianto setyoko,Negative,indonesia polling stations ips membeberkan hasil survei terbaru dari elektabilitas tokoh calon capres tahun subianto setyoko
4660,2023-03-02,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4661,2023-03-02,3706597332.0,4995,,survei media survei nasional median mencatat elektabilitas ketua umum partai gerindra prabowo subianto berada di posisi pertama sebagai calon presiden di pilpres setyoko,Positive,survei media survei nasional median mencatat elektabilitas ketua umum partai gerindra subianto berada di posisi pertama sebagai calon di pilpres setyoko
4663,2023-03-02,1044027295.0,2074,,ganjar prabowo mendapat dukungan presiden joko widodo menjadi pasangan pilpres,Positive,mendapat dukungan joko widodo menjadi pasangan pilpres
4664,2023-03-02,914622991.0,66,"Surabaya, Indonesia",median merilis hasil survei terkait elektabilitas calon presiden capres di media sosial hasilnya prabowo subianto menempati posisi teratas disusul ganjar pranowo dan anies baswedan,Positive,median merilis hasil survei terkait elektabilitas calon capres di media sosial hasilnya subianto menempati posisi teratas disusul dan
4665,2023-03-02,4186003753.0,7717,,survei pws petani buruh hingga nelayan pilih prabowo sebagai presiden,Negative,survei pws petani buruh hingga nelayan pilih sebagai
4667,2023-03-02,4186003753.0,7717,,kelompok petani dan petambak dari beberapa kecamatan di kabupaten lamongan jawa timur berharap prabowo subianto menjadi presiden ri,Positive,kelompok petani dan petambak dari beberapa kecamatan di kabupaten lamongan jawa timur berharap subianto menjadi
4668,2023-03-02,4186003753.0,7717,,usai nelayan dan petambak giliran petani di lamongan dukung prabowo jadi presiden ri,Positive,usai nelayan dan petambak giliran petani di lamongan dukung jadi
4669,2023-03-02,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4670,2023-03-02,352436506.0,961,kudus,cuma prabowo palingpas bpk presiden,Negative,cuma palingpas bpk
4673,2023-03-02,4186003753.0,7717,,para petani singkong yang tergabung dalam aliansi petani singkong pasrepan mendeklarasikan dukungan untukprabowo subianto sebagai presiden ri,Positive,para petani singkong yang tergabung dalam aliansi petani singkong pasrepan mendeklarasikan dukungan untukprabowo subianto sebagai
4674,2023-03-02,3842173392.0,9764,,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden prabowo subianto setyoko,Positive,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak subianto setyoko
4675,2023-03-02,4186003753.0,7717,,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius terhadap nasib wong cilik rakyat indonesia utamanya para petani tuturnya,Positive,kami berharap seandainya nanti pak terpilih sebagai bisa memperhatikan dengan serius terhadap nasib wong cilik rakyat indonesia utamanya para petani tuturnya
4681,2023-03-01,465458275.0,12086,Pulau Impian,video hadiri forum hipmi prabowo subianto di sapa calon presiden,Negative,video hadiri forum hipmi subianto di sapa calon
4683,2023-03-01,252415154.0,125348,,inismyname fahnoor maunya pemerintah sekarang siapa presiden berikutnya di bukan rakyat yg pilih tapi yg menghitung yg pilih mainan masih sama yg menentukan dr kpubawaslumentok di mk yg tentukan siapa presiden ri setelah yg saat ini semua kotak suara akhirnya masuk ke pemerintahan,Negative,inismyname fahnoor maunya pemerintah sekarang siapa berikutnya di bukan rakyat yg pilih tapi yg menghitung yg pilih mainan masih sama yg menentukan dr kpubawaslumentok di mk yg tentukan siapa setelah yg saat ini semua kotak suara akhirnya masuk ke pemerintahan
4686,2023-03-01,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4687,2023-03-01,465280582.0,13674,jakarta,rakerda gerindra sultra dasco ajak rakyat menangkan prabowo subianto presiden sindonews nasional,Positive,rakerda gerindra sultra dasco ajak rakyat menangkan subianto sindonews nasional
4688,2023-03-01,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4689,2023-03-01,4186003753.0,7717,,petani tebu di desa tumpuk kecamatan tugu kabupaten trenggalek mendukung prabowo subianto sebagai presiden dalam pilpres mendatang,Positive,petani tebu di desa tumpuk kecamatan tugu kabupaten trenggalek mendukung subianto sebagai dalam pilpres mendatang
4690,2023-03-01,4186003753.0,7717,,petani tebu trenggalek dukung prabowo presiden di pilpres,Positive,petani tebu trenggalek dukung di pilpres
4693,2023-03-01,4186003753.0,7717,,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak prabowo presiden kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat,Positive,kalau kemudian kita semua bertekad agar menjadi era petani petani makmur petani kuat negara kuat maka pak kata muzani saat silaturahmi dengan petani jember di city forest jawa timur pada jumat
4694,2023-03-01,465280582.0,13674,jakarta,update hasil survei elektabilitas prabowo subianto subianto pemilihan presiden hari ini,Negative,update hasil survei elektabilitas subianto subianto pemilihan hari ini
4695,2023-03-01,4186003753.0,7717,,gerindra kalau petani mau makmur pilih prabowo jadi presiden,Positive,gerindra kalau petani mau makmur pilih jadi
4696,2023-03-01,4186003753.0,7717,,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,kami bersama petani hutan lainnya siap memenangkan subianto sebagai di pemilu ujar didik
4697,2023-03-01,4186003753.0,7717,,kami bersama petani hutan lainnya siap memenangkan prabowo subianto sebagai presiden di pemilu ujar didik,Positive,kami bersama petani hutan lainnya siap memenangkan subianto sebagai di pemilu ujar didik
4698,2023-03-01,4186003753.0,7717,,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap prabowo subianto sebagai calon presiden di pemilihan umum pemilu,Positive,kalangan petani hutan kabupaten nganjuk akhirnya mendeklarasikan diri memberikan dukungan terhadap subianto sebagai calon di pemilihan umum pemilu
4699,2023-03-01,4186003753.0,7717,,kami berharap seandainya nanti pak prabowo terpilih sebagai presiden bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya,Positive,kami berharap seandainya nanti pak terpilih sebagai bisa memperhatikan dengan serius nasib wong cilik utamanya para petani indonesia ujarnya
4700,2023-03-01,4186003753.0,7717,,kami mendukung bapak prabowo subianto untuk menjadi presiden ri pada pilpres,Positive,kami mendukung bapak subianto untuk menjadi pada pilpres
4701,2023-03-01,4186003753.0,7717,,hal ini yang melandasi dukungan mereka terhadap prabowo subianto menjadi presiden indonesia pada pilpres,Positive,hal ini yang melandasi dukungan mereka terhadap subianto menjadi indonesia pada pilpres
4703,2023-03-01,465458275.0,12086,Pulau Impian,peringati hut partai gerindra ke prabowo subianto subianto didoakan menjadi presiden sekilas media,Negative,peringati hut partai gerindra ke subianto subianto didoakan menjadi sekilas media
4704,2023-03-01,465280582.0,13674,jakarta,peringati hut partai gerindra ke prabowo subianto didoakan menjadi presiden sekilas media,Positive,peringati hut partai gerindra ke subianto didoakan menjadi sekilas media
4709,2023-03-01,2703213439.0,1402,,id gua sdh ngga pilih prabowo sbg presiden klo prabowo ikut indonesian idol gua dukung,Positive,id gua sdh ngga pilih sbg klo ikut indonesian idol gua dukung
4715,2023-03-01,465280582.0,13674,jakarta,momen presiden jokowi mendoakan prabowo subianto sukses di pemilu internasional kontan,Positive,momen jokowi mendoakan subianto sukses di pemilu internasional kontan
4735,2023-03-01,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4739,2023-03-01,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4742,2023-02-28,2837140292.0,2942,Malang Raya,inismyname  prabowo sangat layak didukung jd presiden beliau membuktikan mampu bekerja optimal membawa indonesia naik peringkat kekuatan militernya urutan dunia dari sebelumnya yg berada di peringkat ke,Positive,inismyname  sangat layak didukung jd beliau membuktikan mampu bekerja optimal membawa indonesia naik peringkat kekuatan militernya urutan dunia dari sebelumnya yg berada di peringkat ke
4751,2023-02-28,30617522.0,449091,"Jakarta, Indonesia",efek dukungan ke prabowo subianto pendukung presiden jokowi hijrah jelang pilpres,Positive,efek dukungan ke subianto pendukung jokowi hijrah jelang pilpres
4753,2023-02-28,2887087309.0,15021,"DKI Jakarta, Indonesia",ri prabowo presiden ri,Negative,
4754,2023-02-28,121143089.0,18712,"Old Trafford,Manchester",dari beberapa dukungan yang di berikan kepada prabowo subianto untuk maju dalam pemilihan presiden prabowo subianto,Positive,dari beberapa dukungan yang di berikan kepada subianto untuk maju dalam pemilihan subianto
4755,2023-02-28,121143089.0,18712,"Old Trafford,Manchester",karena nanti kita yakin prabowo adalah presiden ke di nanti ucap noel prabowo subianto,Positive,karena nanti kita yakin adalah ke di nanti ucap noel subianto
4756,2023-02-28,121143089.0,18712,"Old Trafford,Manchester",selain presiden jokowi yang sepertinya mendukung prabowo untuk maju dalam pemilihan presiden prabowo subianto,Positive,selain jokowi yang sepertinya mendukung untuk maju dalam pemilihan subianto
4760,2023-02-28,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4765,2023-02-28,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4774,2023-02-28,70412517.0,12973,,indonesia polling stations ips membeberkan hasil survei elektabilitas tokoh calon presiden capres prabowo subianto menempati posisi teratas disusul ganjar pranowo dan anies baswedan di posisi kedua dan ketiga sumber,Positive,indonesia polling stations ips membeberkan hasil survei elektabilitas tokoh calon capres subianto menempati posisi teratas disusul dan di posisi kedua dan ketiga sumber
4783,2023-02-28,132078023.0,135309,iNews Tower,ribuan masyarakat ikuti jalan santai gerindra seruan prabowo presiden menggema,Positive,ribuan masyarakat ikuti jalan santai gerindra seruan menggema
4810,2023-02-27,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4811,2023-02-27,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4813,2023-02-27,465458275.0,12086,Pulau Impian,tidar ujung tombak kemenangan prabowo subianto menuju presiden dan partai gerindra jatimnet,Positive,tidar ujung tombak kemenangan subianto menuju dan partai gerindra jatimnet
4814,2023-02-27,465280582.0,13674,jakarta,tidar ujung tombak kemenangan prabowo subianto menuju presiden dan partai gerindra jatimnet,Positive,tidar ujung tombak kemenangan subianto menuju dan partai gerindra jatimnet
4819,2023-02-27,18129942.0,1161353,Indonesia,anies dan prabowo melirik khofifah indar parawansa sebagai calon wakil presiden dalam pemilu khofifah pilih siapa,Negative,dan melirik khofifah indar parawansa sebagai calon wakil dalam pemilu khofifah pilih siapa
4821,2023-02-27,118646322.0,1457683,"Jakarta, Indonesia",sekjen gerindra mengajak semua parpol tanpa terkecuali untuk mendukung ketua umumnya prabowo subianto jadi calon presiden capres,Positive,sekjen gerindra mengajak semua parpol tanpa terkecuali untuk mendukung ketua umumnya subianto jadi calon capres
4822,2023-02-27,231355136.0,1060653,"Jakarta Pusat, DKI Jakarta",jalan santai puluhan ribu masyarakat musi banyuasin serukan prabowo presiden,Negative,jalan santai puluhan ribu masyarakat musi banyuasin serukan
4842,2023-02-27,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4843,2023-02-27,18040227.0,1683799,"Tangerang, Indonesia",ribuan masyarakat ikuti jalan santai gerindra seruan prabowo presiden menggema,Positive,ribuan masyarakat ikuti jalan santai gerindra seruan menggema
4853,2023-02-27,375995332.0,396294,iNews Tower Jakarta,dukungan menguat puluhan ribu masyarakat musi banyuasin serukan prabowo presiden,Positive,dukungan menguat puluhan ribu masyarakat musi banyuasin serukan
4860,2023-02-27,465458275.0,12086,Pulau Impian,berita prabowo dara ayu suharto terpilih jadi ketua tidar diy siap menangkan prabowo subianto presiden cakrawala cakrawala,Positive,berita dara ayu suharto terpilih jadi ketua tidar diy siap menangkan subianto cakrawala cakrawala
4864,2023-02-27,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4900,2023-02-26,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4901,2023-02-26,465280582.0,13674,jakarta,ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,ya allah mohon subianto doa mulan jameela saat umroh langsung diucap di depan kabah
4902,2023-02-26,465458275.0,12086,Pulau Impian,ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,ya allah mohon subianto doa mulan jameela saat umroh langsung diucap di depan kabah
4904,2023-02-26,1489882662.0,17414,Jakarta,anies prabowo puanganjar itu kalau mau jadi presiden daftar dulu ke kpu kalau sudah bilang presiden itu namanya halu,Positive,puanganjar itu kalau mau jadi daftar dulu ke kpu kalau sudah bilang itu namanya halu
4906,2023-02-26,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4933,2023-02-26,3533477712.0,37473,Indonesia,dukung prabowo subianto sebagai presiden republik indonesia,Positive,dukung subianto sebagai republik indonesia
4937,2023-02-26,1153424046.0,11649,,inismyname fahnoor tetap semangat pak prabowo meskipun presiden ri adalah anies rasyid baswedan,Positive,inismyname fahnoor tetap semangat pak meskipun adalah rasyid
4939,2023-02-26,3066596334.0,106,"Denpasar Timur, Indonesia",gerindra karangasem kukuhkan pac sidemen siap menangkan prabowo presiden,Positive,gerindra karangasem kukuhkan pac sidemen siap menangkan
4951,2023-02-26,3533477712.0,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung sebagai dan wakil
4954,2023-02-26,788744100.0,188256,Pekanbaru,pernyataan terbaru partai gerindra menjelang pemilu siap jadikan prabowo subianto presiden,Positive,pernyataan terbaru partai gerindra menjelang pemilu siap jadikan subianto
4957,2023-02-26,465458275.0,12086,Pulau Impian,berita prabowo ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,berita ya allah mohon subianto doa mulan jameela saat umroh langsung diucap di depan kabah
4959,2023-02-26,465458275.0,12086,Pulau Impian,ya allah prabowo subianto menang presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,ya allah subianto menang doa mulan jameela saat umroh langsung diucap di depan kabah
