,Date,User ID,Tweet Count,Tweet Location,Tweet,label,Clean
3744,2023-02-25,23343960.0,1278,"Bali, Indonesia",memg sudah layak si pak ganjar pranowo untuk maju di pilpres dan menjadi presiden ri ke,Positive,pks ahmad syaikhu meminta para ketua dpw berkomitmen memenangkan mantan gubernur dki jakarta di pilpres
3745,2023-02-25,485856546.0,4985,Barcelona,ganjar pranowo berpeluang jadi presiden karena ganjar pranowo orang jawa,Positive,chotimah tetap yg terbaik dan
3746,2023-02-25,81229579.0,37677,"Jakarta Pusat, DKI Jakarta",selamat bertugas pak ganjar di mulai dari daerah sampai saatnya bapak melanjutkan kinerja pak jokowi di tahun sebagai presiden ri,Positive,sobat nasional lampung menyapa tidak ada keraguan untuk pak di untuk
3748,2023-02-25,22365191.0,1054,,mereka bersatu untuk mendukung pak ganjar menjadi presiden nantu,Positive,songsong kemenangan insya allah tahun adalah momentum kemenangan bagi pks dan kemenangan bagi calon dari pks ahmad pks
3750,2023-02-25,143243368.0,161,,anda pilih siapa  presiden indonesia erlangga jokowi ridwan kamil prabowo erick thohir ganjar pranowo puan maharani anies baswedan total votes klik link,Negative,rakernas pks penanda tanganan komitmen indikator komitmen pemenangan ikp oleh seluruh ketua dpw di indonesia dan komitmen memenangkan menjadi
3751,2023-02-25,68930552.0,545,"Banten, Indonesia",pemimpin yang kharismatik dan merakyat pak ganjar layak jadi presiden pranowo,Positive,calon capres dari partai nasdem rasyid melakukan penanaman bibit pohon alpukat di desa untoro kecamatan trimurjo lampung tengah
3754,2023-02-25,1951595864.0,400,"Bali, Indonesia",dengan doa bersama yang mereka gelar di madiun relawan yakin di nanti ganjar bisa menang menjadi presiden ri demi terwujudnya pendidikan yang berkarakter dan berkualitas pranowo,Positive,for agnes david
3759,2023-02-25,1363429958.0,1885,"Bandar Lampung, Lampung",kita kawal ganjar for presiden pranowo,Positive,inilah alsan kenapa ahy layak jadi dan wakil ahy sp
3762,2023-02-25,306615832.0,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,mari bersama rakyat lawan oligarki selamatkan indonesia
3764,2023-02-25,2391012962.0,1552,,munajat terus dipanjatkan oleh para warga jatim demi hasil yang terbaik untuk pak ganjar menjadi presiden ri nanti,Positive,meni rame gitubersatu aja dan bergabung dengan maniafor republik indonesia
3765,2023-02-25,252415154.0,170,"Denpasar Barat, Indonesia",calon wakil presiden yang mendampingi ganjar pranowo sebagai presiden republik indonesia ke yang telah teruji baik di pemerintahan maupun di kemiliteran,Negative,pak bagus di kabinet jokowi lanjut gub dki lanjut capres juga di kabinet jokowi dan pernah cawapres megawati dan juga ketua partai yg akan maju pemilu jadi sama maju capres nanti di nah terserah pemilih nanti
3774,2023-02-25,88420786.0,253463,"Kota Pekalongan, Jawa Tengah",saya sangat mendukung pak ganjar pranowo karena beliau dekat sekali dengan para santri dan ulama semoga pak bisa terpilih jadi presiden indonesia aamiin alfatihah,Positive,intermezo tipistipis di aamiin kan juga boleh rasyid se mpp phd glr tn penato negaro periode ramalan joyoboyo indonesia jadi negeri makmur maju adil sejahtera ketika pemimpin nya bergelar noto nogoro
3781,2023-02-25,18129942.0,22718,In ur head,solusinya sih periode kalo kata saya kalo ga ya den ganjar jadi presiden,Negative,koordinator juru bicara dpp partai demokrat herzaky mahendra putra menyatakan partainya sudah secara resmi mendeklarasikan sebagai bakal calon bacapres yang akan mereka usung pada pemilihan pilpres
3786,2023-02-25,68930552.0,545,"Banten, Indonesia",ganjar pranowo layak jadi presiden ri,Positive,bahkan menghadapi baik pemilihan legislatif maupun pemilih kedatangan memberikan dampak signifikan terutama bagi para kader
3790,2023-02-25,3957309192.0,59970,"Jakarta Capital Region, Indone",dukungan untuk ganjar pranowo bergema di soreang kab bandung adalah salah satu elit politik yang sering menjadi kandidat teratas sebagai calon presiden indonesia diberbagai lembaga survei,Positive,chotimah mantabbmulai hari ini kita tekadkan dan bulatkan niatapapun omongan halu dari cebong jangan pernah di bantahkita dukungdan kita doakan agar junjungannya dikasih kesehatan dan umur panjangbiar bisa lihat pa dilantik jadi di
3792,2023-02-25,109149190.0,95624,???? Pancasila,datang lagi dukungan dari masyarakat soreang di kab bandung ganjar pranowo adalah salah satu elit politik yang sering menjadi kandidat teratas sebagai calon presiden indonesia diberbagai lembaga survei,Positive,calon dari partai nasdem tiba di bandara internasional lampung bandar lampung lampung untuk melanjutkan silaturahmi kebangsaan sabtu
3793,2023-02-25,990237626.0,5622,Nusantara,didu betul jangan pilih pemimpin pembohong seperti anies th kita gass dukung ganjar pranowo jadi presiden ri,Positive,dpp partai demokrat tegas sudah mendukung sebagai bakal calon bacapres untuk pilpres karena itu permintaan wakil ketua umum partai nasdem ahmad ali tidak relevan
3797,2023-02-25,543264218.0,2243,"Kota Mataram, Nusa Tenggara Ba",ulama di jawa tengah dukung ganjar presiden pranowo,Negative,bakal calon batal menghadiri haul ke kh zainuddin mz pada jumat februari malam haul ini digelar di masjid zainuddin mz fajrul islam jakarta selatan tws selengkapnya
3798,2023-02-25,3957309192.0,2243,"Kota Mataram, Nusa Tenggara Ba",ganjar jadi presiden pranowo,Positive,chotimah mantabbmulai hari ini kita tekadkan dan bulatkan niatapapun omongan halu dari cebong jangan pernah di bantahkita dukungdan kita doakan agar junjungannya dikasih kesehatan dan umur panjangbiar bisa lihat pa dilantik jadi di
3802,2023-02-25,134698541.0,1278,"Bali, Indonesia",sudah saatnya untuk pak ganjar pranowo maju di pilpres dan menjadi presiden ri ke,Negative,didu heryawan psrebo semoga menjadi bukan aamiin yaa robbalalamin marufamin
3804,2023-02-25,69183155.0,906,"Kota Medan, Sumatera Utara",elektabilitas ganjar selalu unggul untuk jadi calon presiden pranowo,Positive,ketua umum partai demokrat agus harimurti yudhoyono ahy mengatakan sikap partainya yang sudah tegas mendukung sebagai calon ahy yakin bisa membawa perubahan ke depan
3813,2023-02-25,3957309192.0,1885,"Bandar Lampung, Lampung",bismillah yok pak ganjar for presiden pranowo,Negative,chotimah mantabbmulai hari ini kita tekadkan dan bulatkan niatapapun omongan halu dari cebong jangan pernah di bantahkita dukungdan kita doakan agar junjungannya dikasih kesehatan dan umur panjangbiar bisa lihat pa dilantik jadi di
3814,2023-02-25,3222103262.0,1885,"Bandar Lampung, Lampung",ganjar pranowo pantas jadi presiden pranowo,Negative,membaca jawaban mas dengan santun seperti itu justru membuat kami semakin jatuh cinta dan makin semangat agar mas jadi aamiinn
3815,2023-02-25,93601764.0,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,via
3818,2023-02-25,109149190.0,1270,Yogyakarta,ganjar pranowo for presiden pranowo kbxhphz,Negative,dpw partai nasdem lampung bersiap menyambut kedatangan calon dari partai nasdem yang akan bersilaturahmi dan menjalankan beberapa agenda kegiatan bersama masyarakat lampung its time mendengar warga lampung
3820,2023-02-25,1414563230.0,320302,"Depok, Jawa Barat",kan ade teriakan presiden dari kader pan pade waktu itu percaya dweh semua jg ganjar pade waktu nye insya allah blum yg non partai ye banyak kok pilihan nye ke presiden periode,Positive,gak bakal jadi guss krn pasti lisensi dr pk jokowi sdkn antitesa pk jokowi camkan itu guss
3832,2023-02-24,388190238.0,823087,Jakarta - Indonesia,pilpres akan fokus pada isu lanjutkan jokowi atau perubahan denny menyampaikan ada tiga calon presiden yang memiliki elektabilitas tertinggi yakni ganjar pranowo prabowo subianto dan anies baswedan,Negative,rakernas pks didoakan jadi
3833,2023-02-24,124171593.0,2176,,lsi denny ja merilis hasil survei terkini menurut survei lsi denny ja pemilih yang puas terhadap presiden jokowi akan memilih ganjar pranowo pada pilpres yuk kita dukung pak yg bestiee,Positive,pada kamis partai keadilan sejahtera pks mendeklarasikan sebagai calon capres pilihan mereka untuk pemilu namun momen saat hendak menuju kantor dpp pks menjadi sorotan dan viral ld
3834,2023-02-24,1628227729.0,2176,,lsi denny ja merilis hasil survei terkini menurut survei lsi denny ja pemilih yang puas terhadap presiden jokowi akan memilih ganjar pranowo pada pilpres yuk kita dukung pak yg bestiee orang benar pilih ganjar,Positive,pak emang keren banget teduh bijak smart aamiin allaahumma aamiin ya mujiibassaailiin
3844,2023-02-24,1934553468.0,19655,Jakarta,anda pilih siapa  presiden indonesia erick thohir jokowi ridwan kamil ganjar pranowo erlangga puan maharani prabowo subianto anies baswedan total votes,Negative,assalamualaikum semuany klu mau milih di jg pilih yg suka ganti nama jlnnama rumah sakit dll jd seandainy siyohanes ini jd presidenyg sy takutin itu klu dia ganti nama negara indonesia ga tau apa namany deh jd kita hrs hati
3845,2023-02-24,532714497.0,28222,"Jakarta Utara, DKI Jakarta",relawan santri dukung ganjar sdg mengadakan doa bersama dengan para santri dan siswa para santri bermunajat agar pencalonan ganjar pranowo berjalan lancar dan pada terpilih sebagai presiden,Positive,pks menang penyerahan peci secara simbolis dari pks  ahmad kepada bakal calon bapak sebagai tanda dukungan partai keadilan sejahtera kepada di pemilihan umum
3847,2023-02-24,1319417731.0,1068,,ganjar pranowo sudah paling tepat menjadi presiden di pranowo,Negative,pemilu suara sy dan keluarga utk dan pks ke pileg utk pks no
3855,2023-02-24,2416927724.0,4333,,mbak mbak millenial pun ikut berpartisipasi untuk mendukung ganjar pranowo menjadi presiden di tahun,Positive,mujani setujudari awalpemilih ya dari kelompok ituitu sajapemilih pecundang kalitahun saya yakin akan terjadi hattrickkarena pemilihnya hanya pembenci saat inibahkan bisa jadi berkurang dibanding karena pemuja pak sejati tak akan pilih
3868,2023-02-24,225322886.0,507,,aku yakin pak ganjar sukses menjadi presiden di karena,Positive,ahmad sambut kemenangan pks
3869,2023-02-24,145537217.0,4333,,di bulan rajab ini warga jawa barat bersatu untuk mendukung ganjar pranowo menjadi presiden,Positive,mantul tukaniessebisa mngkin setiap kita hrs berkontribusi utk mnggolkan sbg di guna mewujudkan cita pendiri bgsa ini menuju keadilan sosial bagi seluruh rakyat indonesia
3876,2023-02-24,118646322.0,104,,jelasjelas warga bandung ingin sekali pak ganjar maju ke presiden,Positive,koalisi perubahan sudah sepakat untuk mengusung sebagai calon capres di pilpres
3877,2023-02-24,2873364997.0,92,,wah luar biasa ya warga bandung mendeklarasikan dukungan untuk mendukung ganjar sebagai presiden pada,Positive,bijak sekaliiii ini benarbenar alumni ugm semoga pak jadi tahun aamiin
3882,2023-02-24,567901123.0,4333,,warga jawa barat gelorakan semangat dukungan untuk ganjar pranowo presiden,Positive,loren aku jg gk yakin jd berikutnya loren krn saya pernah mimpi nonton berita thn yg menyatakan indonesia adl dgn wakilnya mhd
3884,2023-02-24,261160000.0,120,,ayo bersama sama kita dukung pak ganjar pranowo agar sukses dan menjadi presiden di nanti guys,Positive,pks langsung pasang baliho raksasa amp untuk amp
3885,2023-02-24,586707060.0,545,"Banten, Indonesia",dukung terus ganjar pranowo jadi presiden pranowo,Positive,smoga jgn yg terpilih jdi krn apa yg sdh dikerjakan pak jokowi pasti dihancurkannya krn memang itu tujuannya nkri hancur menjdi negara terbelakang kembali ke zaman perbudakan dan rakyat hidup dlm kebodohan yg masif
3887,2023-02-24,3957309192.0,1146,Bojonegoro,karakter ganjar pranowo sbg pemimpin yg baik sdh tampak dn terlihat saat msh kuliah dulu kami siap mnjdi miltansi ganjar pranowo mendukung ganjar pranowo menuju  sbg calon presiden republik indonesia kami siap mendukung orang baik menuju indonesia yang lebih baik,Positive,sehat sehat selalu pakbiar bisa menyaksikan pelantikan pa jadi di
3889,2023-02-24,990237626.0,14264,,kasih linknya yes biar ga dibilang meme hoax wkwkwk hasil survei lembaga survei indonesia lsi pada januari menunjukkan gubernur jateng ganjar pranowo unggul dlm simulasi pemilihan presiden pilpres dg dan nama capres,Positive,pernyataan tidak akan berkoalisi dengan koalisi perubahan kp yang saat ini mengusung sebagai bakal calon bacapres pada pilpres dinilai bakal merugikan pdi perjuangan
3891,2023-02-24,2917057741.0,6271,Papua,the next presiden ganjar pranowo,Positive,ada pks di dalam pak calon ke
3896,2023-02-24,428008436.0,1473,"Beji, Indonesia",ind sosok yang layak dan pantas untuk maju di pilpres dan menjadi presiden ri ke ya pak ganjar pranowo,Positive,chotimah makna lainnya tak semudah memperjuangkan perubahan di negeri ini butuh keuletan dan kerjasama dengan sesama manusia pada akhirnya kuda itu bisa jalan dan berlari menarik delman antar pak menuju insya allah
3903,2023-02-24,294576490.0,8354,,ganjar dapat target dari presiden untuk turunkan angka kemiskinam ekstrem persen di,Positive,semoga terpilih jadi pak kembali jadi menkominfo kayak jaman sby dulu
3904,2023-02-24,226039658.0,10586,"DKI Jakarta, Indonesia",lembaga survei indonesia lsi merilis hasil survei elektabilitas calon presiden capres dalam simulasi tiga nama elektabilitas gubernur jawa tengah jateng ganjar pranowo unggul cukup jauh,Negative,pks jambi sambut bahagia usai deklarasi sebagai calon via
3906,2023-02-24,3365491165.0,3236,,si tampan yang penuh inovasi ganjar pranowo presiden indonesia dian sastro keramas pegang cianjur bapaknya gosok jongkok,Positive,pks yes nanti dulu pks dam kelompoknya bisa kaya lg kalo yg jd dan kita masyarakat normal indonesia gk bakal membiarkannya kita akan bikin duanya nyungsep abadi
3908,2023-02-24,1902978360.0,5841,,ganjar dapat target dari presiden turunkan angka kemiskinan ekstrem di,Positive,kalau jadi gak bakalan mahfud md jadi menkumham lagi karena jokowi masa kontraknya sudah habis di
3909,2023-02-24,704334060.0,60219,,ganjar dapat target dari presiden jokowi turunkan angka kemiskinan di,Positive,pks mencalonkan bp rasyid badwedan phd sebagai calon untuk pilpres
3915,2023-02-24,1445507220.0,95624,???? Pancasila,menatap masa depan menuju indonesia emas ganjar sosok yang tepat melanjutkan strategi dan kebijakan presidenjokowi,Positive,partai keadilan sejahtera pks memutuskan mengusung sebagai bakal calon pada pemilu hal ini diputuskan dalam musyawarah majelis syura viii yang berlangsung di kantor dptp pks di jakarta pada kamis repost fr sejahtera
3919,2023-02-24,65991060.0,1921,"Karanganyar, Indonesia",ngimpiii warga flobamora dukung anies flobamora dukung ganjar presiden ri,Positive,partai keadilan sejahtera pks resmi mengusung  sebagai bakal calon pada pemilu keputusan ini disampaikam dalam musyawarah majelis syura viii yang berlangsung di kantor dptp pks di jakarta pada kamis
3920,2023-02-24,56532711.0,643,NKRI ???? harga mati !,kasihan deh elo zalngebet pengen ganti presidentenang aja nanti di pasti ganti presidendsri jokowi ke ganjarsampe jadi bangke elo ga bakalan dilirik perbanyak aja latihan iri dan dengki,Negative,sah pks deklarasikan jadi calon foolitik
3921,2023-02-24,132078023.0,764,,sehat selalu pak ganjar rakyat siap mendukung bapak jadi presiden indonesia tahun lisa leave yg keramas jongkok reply gosok salma  bts mertua dian sastro bapaknya mali le sserafim sukajadi itzy,Positive,partai keadilan sejahtera pks ahmad syaikhu memberikan instruksi kepada seluruh kader hingga simpatisan untuk mengkampanyekan sebagai calon capres di caleg di daerah juga diminta masif melakukan sosialisasi
3923,2023-02-24,1227003810.0,474,Banten,paralon untuk mck alhamdulillah kegiatan berjalan lancar dan disambut baik oleh para tokoh santri dan masyarakat sekitar,Positive,alhamdulillah bismillah bapak yuk gas keun utk indonesia menjadi lebih baik
3927,2023-02-24,255866913.0,1260,"Bandung, Jawa Barat",pertarungan tiga nama bakal calon presiden capres makin ketat nama ganjar pranowo parbowo subianto dan anies baswedan selalu menjadi tiga teratas hasil survei sejumlah lembaga survei,Negative,kans untuk maju sebagai bakal calon pada pemilihan kian besar setelah partai keadilan sejahtera memutuskan mengusung
3929,2023-02-24,1661595355.0,57,,gubernur jawa tengah ganjar pranowo unggul dalam simulasi pemilihan presiden pilpres hal itu berdasarkan hasil survei lembaga survei indonesia lsi pada januari,Positive,hayo saudara di lampung tunjukkan bahwa lampung mendukung for indonesia
3934,2023-02-24,2392460208.0,1885,"Bandar Lampung, Lampung",kita kawal ganjar for presiden pranowo,Positive,partai keadilan sejahtera pks ahmad syaikhu mendeklarasikan dukungan kepada sebagai bakal calon pada pemilu nanti
3936,2023-02-24,3236555617.0,1885,"Bandar Lampung, Lampung",ganjar pranowo pantas jadi presiden pranowo,Negative,top markotop the nex
3937,2023-02-24,131377054.0,9573,"Denpasar Selatan, Indonesia",aamiin semoga pak ganjar dilancar kn sampai jdi presiden di thn,Positive,di peringkat teratas elektabilitas dengan meraup sebesar persen
3941,2023-02-23,1168196623.0,2442,DKI Jakarta,pilih puan atau ganjar begini saran komunikolog kepada pdip soal capres nama puan maharani dan ganjar pranowo muncul sebagai kandidat kuat calon presiden dari pdip namun pdip hingga kini,Positive,alhamdulillah akhirnya resmi majelis syura pks memutuskan  phd sbg bakal calon mohon doa bapak ibu akang teteh saudara saudariku semua semoga pks menang amp menjadi allahu akbar merdeka
3943,2023-02-23,459813970.0,29585,Jakarta Capital Region,gimana menurut kalian ngeliat ganjar jalan sehat bareng jokowi dan puan di tengah panaspanasnya siapa calon presiden yang bakal diusung pdip di pilpres,Positive,for allahu akbar
3945,2023-02-23,114697372.0,906,"Kota Medan, Sumatera Utara",elektabilitas ganjar selalu unggul untuk jadi calon presiden pranowo,Positive,rasyid telah ditetapkan oleh majelis syura pks sebagai calon ayo bersama dukung amp sosialisasikan ke masy luas sebagai ikhtiar bersama mewujudkan perubahan amp perbaikan indonesia sila baca berikut ini
3947,2023-02-23,384019165.0,1834,"Pasar Minggu, Indonesia",perjuangan memang sudah saatnya untuk pak ganjar pranowo maju di pilpres dan menjadi presiden ri ke,Negative,kenapa pak yg diserang mati an sampai berdarah darah takut ya pak jadi di
3950,2023-02-23,3864960864.0,1810,"Yogyakarta, Indonesia",ganjar pranowo memang sangat layak jadi presiden pranowo,Positive,hadiri deklarasi sebagai bacapres iskandarsyah presidenpks promosikan tanjung pinang
3951,2023-02-23,2896704344.0,1810,"Yogyakarta, Indonesia",ganjar pranowo untuk menjadi presiden mantap ganjar peduli rakyat pranowo,Positive,hadiri deklarasi sebagai bacapres iskandarsyah presidenpks promosikan tanjung pinang
3952,2023-02-23,70725529.0,15300,"Makassar, Indonesia",gubernur jawa tengah ganjar pranowo unggul dalam simulasi pemilihan presiden pilpres hal itu berdasarkan hasil survei lembaga survei indonesia lsi pada januari,Positive,hadiri deklarasi sebagai bacapres iskandarsyah presidenpks promosikan tanjung pinang
3958,2023-02-23,501353524.0,216,,putra soekarno dukung full ganjar jadi presiden pada pemilu pranowo,Positive,bismillah semoga allah swt meridhoi pak utk
3982,2023-02-23,634227637.0,12529,Indonesia,ganjar dapat targer dari presiden turunkan angka kemiskinan ekstrim di,Negative,ibu pengajian ayo berpolitik supaya dapat yang baik
3987,2023-02-23,109149190.0,123279,,menteri bumn erick thohir bersama gubernur jawa tengah ganjar pranowo mengucapkan gong xi fa chai bahlil pas nih merah putih untuk indonesia bahlil ngeledekin ganjar erick gaet pas untuk melanjutkan kepemimpinan presiden jokowi periode,Negative,its time mendengar warga lampung jangan sampai terlewatkan sabtu februari calon dari partai nasdem kakak akan bersilaturahmi ke lampung mari hadiri dan ramaikan salam restorasi
3993,2023-02-23,23343960.0,1528,"Way Kanan, Lampung",semakin yakin ganjar presiden pranowo,Negative,pks resmi deklarasi sebagai baal calon baca selengkapnya di sini
3995,2023-02-23,1168196623.0,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,bismillah resmi phd bakal calon dari partai keadilan sejahtera mohon doanya allahu akbar merdeka
3998,2023-02-23,3319260420.0,1810,,ganjar dapat target dari presiden turunkan angka kemiskinan ekstrem di,Positive,pks langsung pasang baliho raksasa untuk
3999,2023-02-23,249023762.0,4017,,ya sudah nu pilih pak ganjar pranowo saja jadi presiden jgn pilih pak anis sebab pendukung pak anis sering menjelekkan nubanseransor ketua pbnukader nu dllkalau nu dukung anis itu harga diri nu diinjakxsudah dijelekin mendukung pujaan yg menjelekin nu pilih ganjar,Positive,bismillah mengucapkan selamat atas deklarasi rasyid sebagai bakal calon jakarta januari
4000,2023-02-23,3329869879.0,1083,"Nusa Tenggara Timur, Indonesia",pendukung ganjar sangat banyak layak untuk jadi presiden pranowo,Positive,alhamdulillah sudah partai yg mengusung pak sbg pd inshaallah partai lain turut mendukung dan mengusung pak partaiummat
4007,2023-02-23,438017429.0,2604,Daerah Istimewa Yogyakarta,seluruh kiai doakan ganjar jadi presiden pranowo,Positive,nasdem menargetkan kursi dpr di pemilu yang mendatang
4008,2023-02-23,22365191.0,1810,"Yogyakarta, Indonesia",ganjar pranowo memang sangat layak jadi presiden pranowo,Positive,diusung pks amanah besar yang diemban dengan kerja keras kami merasa sangat terhormat untuk secara resmi menerima pencalonan sebagai calon republik indonesia tahun dari partai keadilan sejahtera
4012,2023-02-23,69183155.0,1834,"Pasar Minggu, Indonesia",memang pak ganjar pranowo ini layak untuk menjadi presiden,Negative,partai keadilan sejahtera pks akhirnya mendeklarasikan rasyid sebagai calon capres pemiu via detikbali
4013,2023-02-23,47274731.0,361,"Bali, Indonesia",ganjar pranowo muncul sebagai calon presiden terkuat dalam survei elektabilitas capres oleh new indonesia research amp consulting hal ini menjadi bukti bahwa beliau layak untuk menjadi presiden pranowo,Positive,pks pajang baliho untuk di markasnya
4014,2023-02-23,64635651.0,16348,,ganjar dapat target dari presiden turunkan angka kemiskinan ekstrem di,Positive,mantan gubernur dki jakarta telah mengantongi tiket dari tiga partai politik parpol untuk maju sebagai calon capres pada pilpres mendatang
4016,2023-02-23,41730943.0,2240,,ganjar dapat target dari presiden turunkan angka kemiskinan ekstrem di,Positive,pks mulai pasang baliho
4020,2023-02-23,18071520.0,8354,,ganjar dapat target dari presiden untuk turumkan angka kemiskinan ekstrem persen di,Positive,pks resmi mengusung mantan gubernur dki jakarta sebagai bakal calon dalam pemilu berita selengkapnya
4021,2023-02-23,71436318.0,295,"Palembang, Sumatera Selatan",calon presiden nih bos pranowo,Negative,pks resmi mendeklarasikan sebagai calon secara simbolis pks ahmad syaikhu memberikan peci sebagai simbolis bentuk penetapan sebagai bakal calon
4024,2023-02-23,3306771829.0,3236,,pak ganjar jadi presiden di pasti ketahanan pangan indonesia akan lebih kuat emina gong xi fa cai andin maret cuddle ikjun kls,Positive,partai keadilan sejahtera resmi menyatakan mengusung sebagai bakal calon di kontestasi dengan deklarasi ini pks jadi partai ketiga yang mendukung mantan gubernur dki jakarta ini setelah partai nasdem dan demokrat
4026,2023-02-23,375995332.0,318784,Bekasi-Jawa Barat-Indonesia,pertama relawan abj mendukung ganjar pranowo sebagai calon presiden ganjar dianggap sebagai penerus jokowi yang paling tepat dan bisa meneruskan legasi yang telah dicapai pemerintahan saat ini kata umbas ganjar pranowo,Positive,partai keadilan sejahtera pks mendeklarasikan sebagai bakal calon bacapres untuk pemilu pendeklarasian berlangsung di kantor dpp pks kamis siang paa
4030,2023-02-23,756374106.0,3238,,semoga program seperti ini diteruskan lagi oleh pak ganjar jika sudah jadi presiden di emina gong xi fa cai andin maret cuddle ikjun,Positive,asmara didu saewad idha sir
4031,2023-02-23,3128571781.0,3246,,semoga program seperti ini diteruskan lagi oleh pak ganjar jika sudah jadi presiden di emina gong xi fa cai andin maret cuddle ikjun,Positive,pantun pks untuk pergi berjalan ke tanjung pinang berhenti sebentar memakan duren insya allah pks menang insya allah menjadi depok
4032,2023-02-23,3591745814.0,9573,"Denpasar Selatan, Indonesia",presiden nya nanti thn pak ganjar pranowo,Negative,asmara kita punya rasyied phd
4035,2023-02-23,57261519.0,1566,Indonesia,untuk nanti ganjar pranowo presiden,Positive,kata om ichu sampai saat ini cuma nih yang benarbenar punya tiket sebagai calon caloncalon lain sepertinya masih seperti layanglayang putus saksikan hanya di youtube metrotvnews
4036,2023-02-23,23343960.0,366,,selamat tahun baru imlek,Positive,partai keadilan sejahtera pks ahmad syaikhu mengumumkan hasil musyawarah syura pks viii di mana mantan gubernur dki jakarta menjadi bakal calon capres untuk pilpres lt
4039,2023-02-23,69183155.0,331,,sebesarbesarnya dukungan kaum kadrun untuk bpk anis jauh lebih besar dukungan yang pro pancasila untuk bpk ganjar sebagai penerus kepemimpinan bpk presiden joko widodo indonesia maju indonesia hebat gp yes untuk indonesia emas,Positive,kantor dpp pks di jalan tb simatupang jakarta selatan memasang baliho besar bergambar dalam baliho tertulis untuk
4040,2023-02-23,547044316.0,169107,Indonesia ????,berkumpulnya para mantan kepala desa di jawa barat tersebut juga untuk mengkonsolidasikan dukungan terhadap gubernur jawa tengah ganjar pranowo menjadi presiden indonesia pada,Positive,terima usungan pks sebagai calon
4041,2023-02-23,456426648.0,169107,Indonesia ????,warga jawa barat sepakat dukung dan jaga suara kepada ganjar sebagai presiden komunitas purnabakti kepala desa seluruh indonesia kompakdesi provinsi jawa barat jabar menggelar musyawarah daerah musda pada januari sampai januari,Positive,momen pks deklarasi calon di pemilu
4042,2023-02-23,3306771829.0,24186,,to the point aja pilih pak ganjar pranowo sebagai presiden seperti roy marten ia bilang karena sosoknya track recordnya dan perilakunya pak ganjar akulah pendukungmu,Positive,partai keadilan sejahtera pks resmi mendeklarasikan dukungan kepada sebagai bakal calon yang akan didukung di pilpres video pks deklarasi sebagai capres
4045,2023-02-23,1052339653.0,1528,"Way Kanan, Lampung",ganjar pranowo presiden pranowo,Positive,sah pks resmi usung calon
4046,2023-02-23,1315360284.0,545,"Banten, Indonesia",keren komunitas pedagang kaki lima mendukung ganjar jadi presiden ri pranowo,Positive,bismillah mohon doanya partai keadilan sejahtera pks resmi mengusung sebagai bakal calon tahun
4049,2023-02-23,69183155.0,943,,komunitas pedagang kaki lima dukung ganjar presiden ri pranowo,Negative,pks resmi mendeklarasikan sebagai calon pks mengusung menyusul langkah partai nasdem yang telah mendeklarasikan terlebih dahulu
4050,2023-02-23,393493493.0,1138,"Jambi, Indonesia",ganjar pranowo calon presiden dicintai rakyat pranowo,Positive,partai keadilan sejahtera pks secara resmi memutuskan untuk mengusung sebagai bakal calon bacapres republik indonesia di pemilu mendatang dalam musyawarah majelis syura viii di kantor dpp pks di jakarta kamis
4051,2023-02-23,48306266.0,497,Banten,komunitas pkl dukung ganjar pranowo jadi presiden ri pranowo,Positive,mengantar pak ke dpp pks untuk dideklarasikan menjadi bakal calon tahun bismillah dkijakarta
4055,2023-02-23,484729792.0,4244,"Kalimantan Selatan, Indonesia",artis senior tanah air roy marten dukung ganjar pranowo presiden buhan kula dukung jua kalo insyaallah amun bapak jadi presidenprogram presiden jokowi untuk kalimantan akan dilanjutkan khususnya ikn yang mana nanti ikn ini akan menjadi simbol kebanggaan orang banua,Positive,cakep musyawarah dewan syuro untuk deklarasi calon
4059,2023-02-23,118646322.0,122,"Maros, Sulawesi Selatan",makganjar sulawesi selatan berbagi kebaikan,Positive,dan calon koalisi perubahan masih mematangkan nama bakal calon wakil yang akan diusung pada pilpres
4060,2023-02-23,2364118477.0,40137,"Kota Surabaya, Jawa Timur",alhamdulillah ini bisa menjadi paling tidak stimulan di hari tua untuk mbah jemisah dan alhamdulillah juga sudah juta rumah tidak layak huni yg telah di renovasi terima kasih pak ganjar ganjar presiden,Positive,kok pada sewot ya biarkan saja jadi tahun selama ini kalian kok diam saja komunis cina merongring sda dan junjungan kalian bersekongkol dg cina komunis lanjut pak aniesbiarkan anjing itu menggonggong
4062,2023-02-23,241816808.0,76202,,musyawarah rakyat musra indonesia mengumumkan hasil aspirasi rakyat yang dilakukan di berbagai daerah dan nama ganjar pranowo yang paling diunggulkan jadi presiden,Positive,bismillah partai keadilan sejahtera pks memutuskan mengusung sebagai bakal calon pada pemilu hal ini diputuskan dalam musyawarah majelis syura viii yang berlangsung di kantor dptp pks di jakarta pada kamis
4071,2023-02-23,18129942.0,4651,,presiden ganjar pranowo sebut pelayanan publik di jateng semakin baik,Positive,pks resmi mendeklarasikan sebagai bakal calon atau capres
4074,2023-02-23,18129942.0,4651,,presiden ganjar pranowo,Negative,hari ini pks akan mendeklarasikan sebagai bakal calon
