,Date,User ID,Tweet Count,Tweet Location,Tweet,label,"('label', 'Tweet')"
5268,2023-02-11,518598645.0,13620,Jakarta,mengapa anies ahy layak jadi presiden dan wakil presiden di,Negative,Negative
5269,2023-02-11,518598645.0,13620,Jakarta,anies ahy layak jadi presiden dan wakil presiden ini alasannya,Negative,Negative
5270,2023-02-11,518598645.0,13620,Jakarta,mengapa anies ahy layak jadi presiden dan wakil presiden,Negative,Negative
5271,2023-02-11,306615832.0,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,Positive
5272,2023-02-11,1.6e+18,2545,Sepucuk Jambi IX Lurah,lamalama cebong satu ini stroke saat pak anies dilantik jadi presiden ri periode,Negative,Negative
5273,2023-02-11,1.08e+18,13533,Earth,dulu tidak dukung prabowo sekarang tetap tidak dukung anies presiden,Negative,Negative
5274,2023-02-11,1.17e+18,5725,,tikadrun semoga allah swt mengutus mas anies rashid baswedan menjadi presiden ri tahun aamiin ya rabbal alamiin,Negative,Negative
5275,2023-02-11,1.17e+18,5725,,semoga allah swt mengutus mas anies rashid baswedan menjadi presiden ri tahun aamiin ya rabbal alamiin,Negative,Negative
5276,2023-02-11,7.45e+17,972,NORTH ,ri cebong panikanies baswedan presiden,Negative,Negative
5277,2023-02-11,1.58e+18,1073,"Cisoka, Indonesia",kami pengurus dpac pd kec cisoka kab tangerang bergandeng dg ktua dpc partai demokrat kab tangerang siap memenangkan demokrat sp mengantar mas ahy wakil mas anies presiden dan wakil ny demokrat sp,Positive,Positive
5278,2023-02-11,306615832.0,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,Positive
5279,2023-02-11,1.32e+18,2832,,apapun tantangan yang dihadapi pak anies insya allah anies akan tetap jadi presiden ri periode,Positive,Positive
5280,2023-02-11,306615832.0,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,Positive
5281,2023-02-11,1.27e+18,20795,,mengapa anies dibenci sejak ia kalahkan ahok di pilkada dki jakarta ia tak mau lanjutkan proyek reklamasi jika ia jadi presiden pasti ia juga akan stop proyek ikn dan kcic itulah sebabnya anies harus gagal di nanti,Negative,Negative
5282,2023-02-11,1.52e+18,119,,anies paling tereliminasi oleh alam yang menjadi presiden indonesia tahun masih keturunan dari orang jawa asli,Negative,Negative
5283,2023-02-11,1.6e+18,2693,"Tokyo-to, Japan",erian siap dukung anies baswedan menjadi presiden ri ke merdeka,Positive,Positive
5284,2023-02-11,1.27e+18,15636,,masyaallah adem banget inilah pemimpin yg tidak punya rasa iri dengki dan dendam anies presiden ri,Negative,Negative
5285,2023-02-11,1.1e+18,49269,Edge of Universe,partai ummat diy resmi dukung anies baswedan presiden,Positive,Positive
5286,2023-02-11,3158832157.0,1657,,abdulsomad makin dekat buzzerp busuk makin panik dan ketakutan anies baswedan menjadi presiden ri,Negative,Negative
5287,2023-02-11,1.26e+18,1948,,kh terimakasih sudah naikkan pak anies saya yakin pak anies semakin for presiden ri,Positive,Positive
5288,2023-02-11,1.56e+18,18090,,catetttttt yee druunn asmara aja anies didu saewad idha sir,Positive,Positive
5289,2023-02-11,1.49e+18,14020,,anies insyaallah presiden lihat video binews,Positive,Positive
5290,2023-02-11,1.5e+18,1089,,klo bodoh mungkin masih bisa paham klo diajar dg baik tp klo buzzer pembenci kayak anda diksh paham sampai kiamat pasti gak paham kasihan pak anies makin difitnah insya alloh rakyat di milih pak anies jd presiden,Positive,Positive
5291,2023-02-11,1.43e+18,7141,,apa gak cerdas next presiden cerdas dalam membuat perjanjianuntung cerdas gak plonga plongo jadi semua manusia tamak auto mingkem setelah surat itu tersebar  anies bicara sendiri disuatu podcastjika manusia waras  punya otak ngerti isi surat itu,Negative,Negative
5292,2023-02-11,1.62e+18,91,,nirsnies ngeles terus loe nies wan got bilang ga sebut tahun artinya anies hrs tahu diri selama prabowo msh ada amp mencalonkan diri jd presiden di periode atau periode selanjutnya anies hrs trm nasib utk tdk mencalonkan diri sbg presiden,Positive,Positive
5293,2023-02-11,2950033490.0,153510,Pada Hati dan Nurani yg jernih,nando bacot lu bau cebong yg ribet takut amat anies jadi presiden payah cebong pada stresss lu sampai,Negative,Negative
5294,2023-02-11,1e+18,33638,"Bogor, Jawa Barat",kpk menyimpang yg nggak salah hendak di cekakakan yg salah malah di biarkan bebas kpk nggak membawa berkah untuk rakyat dan negara semoga anies baswedan tetap aman selamat dan sukses sebagai presiden ri di pilpres,Positive,Positive
5295,2023-02-11,1.6e+18,465,,abw salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin,Positive,Positive
5296,2023-02-11,1.6e+18,465,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin,Positive,Positive
5297,2023-02-11,1.6e+18,465,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin salam waras,Positive,Positive
5298,2023-02-11,1.6e+18,465,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin,Positive,Positive
5299,2023-02-11,2950033490.0,153510,Pada Hati dan Nurani yg jernih,ri kpk jangan mau nurutin cebong yang takut kalau anies jadi presiden cebong gak bisa tidur sampai sptnya,Positive,Positive
5300,2023-02-11,1.02e+18,20365,"DKI Jakarta, Indonesia",detail jelas dan clear semogaa allah mudahkan pak menjadi presiden ri sd periode barakallah pak anies,Positive,Positive
5301,2023-02-11,9.21e+17,2670,Jakarta ,laa haula wala kuwwata illa billah hilaliyyul azhiim semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya agar keadilan dan kesejahteraan dapat dinikmati oleh seluruh rakyat indonesia aamiin yra,Positive,Positive
5302,2023-02-11,8.82e+17,1930,"Bandung, Jawa Barat",doega didu pihak ke berharap anies presiden ke,Positive,Positive
5303,2023-02-11,1.62e+18,82,,ketimbang ganjar dan anies abu janda pilih dukung prabowo jadi presiden,Positive,Positive
5304,2023-02-11,1.31e+18,38642,,partai ummat diy resmi dukung anies baswedan presiden,Positive,Positive
5305,2023-02-11,1.51e+18,571,,didu yg bilang judi otaknya gk nyampe judi itu kalo anies berniat sendiri tp anies tdk berniat sendiri tp krn didorong prabowo ada phk ke yg dukung dg dana kalo menang gk ush ngembaliin kalo kalah anggap hutang ternyata anies menang selesai clear anies for presiden,Positive,Positive
5306,2023-02-11,1.55e+18,8918,,yg buat kita kuat adalah doa yg buat kita dewasa adalah tantangan amp rintangan yg buat kita semangat adalah harapan amp perubahan anies sukses membangun jakarta selanjutnya bangun indonesia anies bapak pemersatu umat beragama amp anak bangsa anies presiden hebat keren bro,Positive,Positive
5307,2023-02-11,73050180.0,9158,Kebumen Indonesia,mana bisa nangkap lah wong ga punya bukti kalau bukti anies calon presiden yo pasti ada,Negative,Negative
5308,2023-02-11,1.53e+18,290,Indonesia,bukan ganjar atau anies abu janda jagokan prabowo jadi presiden fast  taman safari dimatiin,Negative,Negative
5309,2023-02-11,306615832.0,7501,,sudah ada suratnya hoax itu semakin difitnah anies semakin didukung rakyat presiden ri,Positive,Positive
5310,2023-02-11,1.19e+18,1610,"Jawa Barat, Indonesia",id intinya ingin menjatuhkan anies biar gagal dalam pencalonan presiden makanya dgn berbagai cara dilakukan,Negative,Negative
5311,2023-02-11,521408698.0,908,Bekasi,makanya pilih presiden yg independen jgn boneka partai kan sama aja nnt jg para calonnya semua masih boneka partai anies  ganjar sama aja mending dirumah ngopi sambil dengerin lagu iwan fals wakil rakyat hahahaha,Positive,Positive
5312,2023-02-11,1.56e+18,9825,indonesia,mendukung anies baswedan menjadi calon presiden oh hanya dukung jadi calon,Positive,Positive
5313,2023-02-11,1.56e+18,1620,"Wonosobo, Indonesia",tolak anies baswedan presiden ri terbukti semua kerjaan tidak ada yang becus,Negative,Negative
5314,2023-02-11,1.57e+18,173,Bekasi Raya,pemimpin dengan akhlak terpuji tulus dan merangkul semuanya semoga pak anies baswedan terpilih menjadi presiden ri negeri ini butuh pemersatu bangsa,Positive,Positive
5315,2023-02-11,1087876332.0,6655,"Bekasi Barat, Indonesia",secara emosional saya dekat dengan warga semarang saya juga tahu jika warga semarang memiliki kepedulian tinggi terhadap kebaikan bangsanya itu sebabnya warga semarang lebih memilih mendukung anies baswedan untuk menjadi presiden,Positive,Positive
5316,2023-02-11,1.33e+18,10786,,pengen indonesia damai sejahtera bermartabat pilihan tepat anies baswedan presiden,Positive,Positive
5317,2023-02-11,1.39e+18,1470,,klo utang piutang itu kan urusan pak sandi sama pak anies dan sdh clear terus yang kang deny siregar ributkan apa mau digoreng apapun saya kira gk ngaruhi masyarakat untuk mendukung pak anies jadi presiden udah ngopi blm bro,Positive,Positive
5318,2023-02-11,1.6e+18,465,, achmadi salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin,Positive,Positive
5319,2023-02-11,306615832.0,7501,,rakyat bersatu lawan oligarki anies presiden ri,Negative,Negative
5320,2023-02-11,1.11e+18,2814,"Bandung Kulon, Indonesia",fitnah keji untuk melakukan pembunuhan karakter thd anies baswedan puji tuhan yesus semoga anies baswedan jadi presiden nkri,Negative,Negative
5321,2023-02-11,306615832.0,7501,,mari bersatu lawan oligarki anies presiden ri,Negative,Negative
5322,2023-02-11,306615832.0,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,Positive
5323,2023-02-11,3189327655.0,180512,Indonesia,bukan ganjar apalagi anies abu janda yakin prabowo bakal jadi presiden kalau meleset bakal giveaway rp juta catat nih,Negative,Negative
5324,2023-02-11,1.1e+18,749,,keren mbak merry bagus hasilnya capres anies emang layak dipilih dan dimenangkan menjadi presiden ri pd pilpres insyaallah rakyat berhasil memenang telak anies  baswedan aamiin,Positive,Positive
5325,2023-02-11,1.41e+18,4813,"Banten, Indonesia",id terima kasih telah mjd bagian pemenangan anies sbg gubernur dki yg lalu mari lanjutkan mjd bagian pemenangan sbg presiden ri,Positive,Positive
5326,2023-02-11,1.61e+18,513,,hanya anies pilihan rakyat seluruh indonesia yg tepat untuk jadi presiden ri thn,Negative,Negative
5327,2023-02-11,1.57e+18,2364,"Kota Surabaya, Jawa Timur",sejak muncul berita ini semangat ganti presiden semakin menggebu tokoh amp umat muslim hrs sadar bhw sekarang ada di dalam situasi amp kondisi negara yg sangat berbahaya gerakan people power yg diawali dng persiapan pilpres hrs didukung sepenuhnya terutama thd anies baswedan,Positive,Positive
5328,2023-02-11,9.12e+17,312,"Kota Surabaya, Jawa Timur",marm pemerintahan anies baswedan hrs mengejar buzzer ini bila terpilih sebagai presiden ri utk dipidanakan karena mereka suka hatespeach yg bisa pecahbelah republik ini,Negative,Negative
5329,2023-02-11,1.19e+18,3506,,partai ummat diy resmi dukung anies baswedan presiden,Positive,Positive
5330,2023-02-11,8.87e+17,15072,"DKI Jakarta, Indonesia",cebong berisik banget soal hutang anies ke sandi milyar jokowi hutang triliun yang bayar rakyat cebong mingkem kaesang jualan es doger gelas milyar cebong mingkem pantesan rocky gerung kasih gelar cebong dungu,Negative,Negative
5331,2023-02-11,1.41e+18,1528,"Bandung, Jawa Barat",,Negative,Negative
5332,2023-02-11,3158832157.0,1657,,fitnah dan kebencian dua kata yg membuat anies baswedan semakin populer dan banyak dukungan menjadikan anies baswedan presiden ri,Positive,Positive
5333,2023-02-11,115807680.0,833,Jakarta,sedih ya koq gini mudahan pqk anies jadi presiden,Positive,Positive
5334,2023-02-11,1.41e+18,1528,"Bandung, Jawa Barat",ok sampai sini jelas yahati hati dlm menyebarkan isu karena kami yakin pak akan selalu amanah dalam hal apapun,Positive,Positive
5335,2023-02-11,8.37e+17,10592,,sebuah paradigma baru dalam pemilihan pemimpin agar tak didompleng oligarki,Negative,Negative
5336,2023-02-11,1.17e+18,5725,,apapun yg terjadi semoga allah swt mengutus mas anies rashid baswedan menjadi presiden ri tahun aamiin ya rabbal alamiin,Negative,Negative
5337,2023-02-11,1.31e+18,2031,,inshaa allah anies menang menjadi presiden,Positive,Positive
5338,2023-02-11,1.1e+18,749,,masa indah yg tak pernah hilang dr ingatan setiap insan menyenangkan ternyata masa kecil adalah proses seseorang menjadi hebat baik itk keluarga maupun utk bangsanya semoga pak anies ditakdirkan allah menjadi presiden ri pd pilpres aamiin,Positive,Positive
5339,2023-02-11,1054725038.0,2720,Namekian,ya kayak anies nyapres aja ane dari dulu setuju anies jadi presiden ri utk periode  ente setuju juga kan,Positive,Positive
5340,2023-02-11,1.43e+18,4477,,dengan kesadaran tinggi ayo bangun moralitas pundipundi masyarakat menuju peradaban bangsa amp negara indonesia harapan ini akan berhasil membawa perubahan kesejahteraan seluruhnya ayo bergandengan tangan kita wujudkan bersama anies presiden teramanahinsya allah semangat,Positive,Positive
5341,2023-02-11,1.57e+18,408,,asmara prediksinya anies best prediktor mantap nih utk jadi presiden ri,Positive,Positive
5342,2023-02-11,64605516.0,2506,"ÃT: -6.289942,106.753653",chotimah rosiade naah jadi sekarang ente semua masih mau pilih anies jadi calon presidendengan kerja yang tidak maksimal di dkitahun pilih presiden dan wakil presiden dengan akal sehat,Negative,Negative
5343,2023-02-11,9.41e+17,5146, Indonesia,dulu ngapain aja kau kp waktu sekolah lihat itu bang anies masih sma kiprahnya luar biasa ketika mahasiswa aktivis hmi dan ketua senad ugm sangat layak untuk jadi presiden ri,Positive,Positive
5344,2023-02-11,1.43e+18,4477,,idha wes wayahe wayahe membangun peradaban masyarakat bangsa dan negara tercinta indonesia ke arah yg lebih baik pemilu bersama pemimpinpresiden anies baswedan kita wujudkan perubahan menuju keadilan sosial bagi seluruh rakyat indonesia insya allah tetap semangat,Positive,Positive
5345,2023-02-11,1.59e+18,279,,sabar ya buuu sampai terlihat kekeceeaannya yang begitu mendalam memang deh yang satu ini tuh,Negative,Negative
5346,2023-02-11,1.43e+18,4477,,alhamdulillahtidak salah masyarakatrelawan mendukung anies sbg presiden orang cerdas yang mencerdaskan orang baik yang membaikkan orang lurus yang meluruskan dari perbuatan menyimpang ayo kawal amp sukseskan menuju perubahan indonesia yg lebih baik tetap semangat,Positive,Positive
5347,2023-02-11,1.6e+18,401,,euweuh kacape ari sia jalema hideung hayeuh weh khilafah khilafah an anies presiden aing,Negative,Negative
5348,2023-02-10,444353411.0,160,"tangerang, Indonesia",id btp tuhan sudah bebaskan segala hutang anies karena tuhan mau di nanti angkat anies jadi presiden walau jadi capres termiskin tapi beliau layak diperhitungkan dan rakyat dicerdaskan dengan pesona beliau tanpa iming uang bravo anies rasyid baswedan,Positive,Positive
5349,2023-02-10,1.48e+18,6851,"Kota Makassar, Sulawesi Selata",mari kita bersatu mendukung indonesia jadi lebih baik dengan mendukung anies baswedan jadi presiden indonesia di,Positive,Positive
5350,2023-02-10,1.52e+18,532,,posko pemenangan sdh siap pengurus dpd jarnas pasundan di kabupaten tasik jawa barat terus bergerak unt memenangkan anies baswedan presiden,Positive,Positive
5351,2023-02-10,1.45e+18,38,,semoga pak anies tetap sehat dan senantiasa dalam lindungan allah swt dan terwujudlah menjadi presiden ri,Positive,Positive
5352,2023-02-10,567132989.0,74327,,anti politik uang tak perlu bayar pakai uang jika menang sip anies presiden,Positive,Positive
5353,2023-02-10,567132989.0,74327,,kobsep keten anies agar tak ngejar proyek sip presiden,Negative,Negative
5354,2023-02-10,9.12e+17,312,"Kota Surabaya, Jawa Timur",semoga oposisi menang dan anies  badwedan jadi presiden ri tinggal audit dan mempertanggungjawabkan hutang yg menumpuk itu,Positive,Positive
5355,2023-02-10,1.31e+18,913,,intinya semua takut jika bang jadi presiden silahkan di capture twit saya ini jika sekarang banyak yang menolak periode tetapi nanti jika bang anies jadi presiden kita semua ingin beliau tetap jadi presiden karena keberhasilan nya mensejahterakan rakyat,Positive,Positive
5356,2023-02-10,216690473.0,5546,Indonesia,chotimah kalau pak anies nanti terpilih jadi presiden ri saya yakin buzzerrp tdk akan ada lagi,Positive,Positive
5357,2023-02-10,306615832.0,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,Positive
5358,2023-02-10,1.46e+18,6707,,partai ummat diy resmi dukung anies baswedan presiden kriteria tersebut siddiq amanah tablig dan fatanah meski tidak sesempurna nabi sosok anies baswedan saat menjadi yang terbaik dari tokoh yang ada mp anies,Positive,Positive
5359,2023-02-10,306615832.0,7501,,bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,Positive
5360,2023-02-10,1.56e+18,2228,,analisa sy pemerintah takut ketahuan bobroknya klo anies jadi presiden dan hanya president yg cerdas dan pemberani yg bisa membongkar bobrok pemerintah sebelumnya,Positive,Positive
5361,2023-02-10,306615832.0,7501,,semakin anies difitnah semakin didukung rakyat anies presiden ri,Positive,Positive
5362,2023-02-10,436200155.0,5401,Bekasi,nggak salah lah pokoknya anies presiden ri,Positive,Positive
5363,2023-02-10,1.51e+18,571,,anies for presiden,Negative,Negative
5364,2023-02-10,1.51e+18,1360,,asmara inssallah anies akan jadi presiden dan akan lebih baik dan terbaik yang akan datang,Positive,Positive
5365,2023-02-10,1.07e+18,541856,,anies sebut indonesia perlu orang tidak bermasalah masuk politik said didu agar tak jadi kambing congek covid jumat februari ada meninggal turut berduka cita endgame noel bumn luis milla,Positive,Positive
5366,2023-02-10,1.44e+18,13629,,resopa sultra berkomitmen menangkan anies presiden ri,Positive,Positive
5367,2023-02-10,9.67e+17,18464,"Jakarta, Indonesia ",aria suka presiden pengganti jokowi dong klo situ pintar jadi calon presiden coba jadi pesaing anies baswedan,Positive,Positive
5368,2023-02-10,2583033110.0,24889,,anies jika kalah anies dan sandi akan mengembalikan anies menggaris bawahi kenapa kalau kalah malah bayar tapi menang tidak karena kalau menang anies tidak cari uang di pemerintahan utk bayar  tsb clear pak presiden,Positive,Positive
5369,2023-02-10,1.5e+18,362,,ufc islam anies baswedan presiden turkey rusia rp km sambo,Negative,Negative
5370,2023-02-10,1.5e+18,362,,ufc islam anies baswedan presiden turkey rusia rp km sambo,Negative,Negative
5371,2023-02-10,1.43e+18,4477,,hebat luar biasa sudah saatnya indonesia dipimpin oleh orang yang baik arif bijaksana wes wayahe anies baswedan presiden pilihan rakyat yang menghendaki perubahan dan perbaikan indonesia kedepan yang lebih baik fokus jaga soliditas sampai pemilu tetap semangat,Positive,Positive
5372,2023-02-10,1.5e+18,362,,ufc islam anies baswedan presiden turkey rusia rp km sambo,Negative,Negative
5373,2023-02-10,1.07e+18,541856,,terjadi upaya dehabibienisasi di brin jumat ada meninggal,Negative,Negative
5374,2023-02-10,1.5e+18,362,,ufc islam anies baswedan presiden turkey rusia rp km sambo,Negative,Negative
5375,2023-02-10,1.57e+18,408,,terima kasih pencerahan yg sangat bagus kita dukung anies sampai jadi presiden,Positive,Positive
5376,2023-02-10,1.5e+18,362,,ufc islam anies baswedan presiden turkey rusia rp km,Negative,Negative
5377,2023-02-10,1.5e+18,362,,ufc anies baswedan presiden rusia prabowo,Negative,Negative
5378,2023-02-10,7.08e+17,150,,subhanallah semoga allah swt merestui doa orang baik aamiin pastinya presiden ri bapak anies baswedan,Positive,Positive
5379,2023-02-10,1.5e+18,362,,ufc islam anies baswedan presiden turkey,Negative,Negative
5380,2023-02-10,1.51e+18,571,,didu semoga anies jadi presiden sudah saatnya indonesia dipimpin oleh presiden yang mencerdaskan mencerahkam menginspirasi punya ide dan gagasan apa yg disampaikan bernilai tdk gampang tersinggung walaupun dihujat tdk pendendam tdk spt presiden di sebelah,Positive,Positive
5381,2023-02-10,306615832.0,7501,,anies pemimpin cerdas presiden ri,Positive,Positive
5382,2023-02-10,1.33e+18,22796,"DKI Jakarta, Indonesia",wakil presiden yang cocok untuk pak anies di ada dua pria dan wanita kata bapak ini,Negative,Negative
5383,2023-02-10,1.2e+18,12927,,dumdum yg sebenar gara nasdem mencalonkan anies sbg presiden,Negative,Negative
5384,2023-02-10,1.6e+18,344,,semoga pak terpilih sebagai presiden ri tahun mendatang kami berharap pak anies akan tetap mencintai rakyatnya,Positive,Positive
5385,2023-02-10,9.54e+17,13852,"Zittau, Germany",kaga juga si wkwkwk dari awal memang anies mustahil jd presiden ini cuma sekedar komedi saja kalo buat capres kayanya saya milih prabowo lumayan kalo gorengan ini bs menaikan simpati ke sandi dan gerindra apalagi yg punya masalah sm anies sandi dan gerindra,Positive,Positive
5386,2023-02-10,97885984.0,4417,Jakarta Indonesia,pengurus dpp amp dpd bara api indonesia siap memenangkan bpk menjadi presiden indonesia audiensi kami hari ini bersama beliau barisan relawan anies presiden indonesia,Positive,Positive
5387,2023-02-10,1.17e+18,5725,,semoga allah swt menetapkan mas anies rashid baswedan mnjadi presiden ri,Negative,Negative
5388,2023-02-10,1.17e+18,5725,,semoga allah swt menetapkan mas anies rashid baswedan mnjadi presiden ri,Negative,Negative
5389,2023-02-10,1.17e+18,5725,,semoga allah swt menetapkan mas anies rashid baswedan mnjadi presiden ri,Negative,Negative
5390,2023-02-10,1.59e+18,438,"Kota Makassar, Sulawesi Selata",sosok bakal calon wakil presiden sebagai pendamping anies baswedan di pilpres mendatang masih menjadi tekateki di tubuh parpol pengusung,Positive,Positive
5391,2023-02-10,1.6e+18,5849,Wakanda,mengapa anies ahy layak jadi presiden dan wakil presiden di ini dia alasannya,Negative,Negative
5392,2023-02-10,1.6e+18,5849,Wakanda,bibit bebet dan bobotnya jelas anies ahy cocok jadi presiden dan wakil presiden,Positive,Positive
5393,2023-02-10,1.6e+18,5849,Wakanda,anies ahy layak menjadi presiden dan wakil presiden,Negative,Negative
5394,2023-02-10,91696918.0,446,,rosiade bila pak prabowo th gagal jadi presiden kmd th pak prabowo jadi capres lagi anies tetap gak boleh maju kontestasi pilples gitu maksud nya,Negative,Negative
5395,2023-02-10,1.61e+18,229,"Tanah Abang, Indonesia",untuk capres yang peluang besar jadi presiden adalah anies baswedan yang diidolakan rakyat,Positive,Positive
5396,2023-02-10,1.6e+18,11885,Indonesia ,kenapa mereka tidak menyerahkan uang trilyunan itu ke anies baswedan saja dan meminta beliau untuk membatalkan niatnya mencalonkan diri menjadi kandidat presiden di pemilu,Negative,Negative
5397,2023-02-10,2838677479.0,4071,Indonesia,rosiade pernyataan alm gusdur sudah sangat terang benderang orang yang paling ikhlas di republik ini adalah prabowo subianto orang yang di dukungnya dulu jadi presiden jokowi namanya insyaallah nanti orang di dukung prabowo dulu akn jadi presiden dan itu nama nya anies baswedan,Positive,Positive
5398,2023-02-10,1.6e+18,131,,rosiade semoga ketulusan itu juga akan di wujudkan beliau untuk mendukung anies baswedan jd presiden di salam katria buat pak prabowo,Positive,Positive
5399,2023-02-10,1.61e+18,141,"Batang, Indonesia",semoga aja pak anies baswedan menjadi presiden ri karena indonesia sangat membutuhkan sosok pemimpin yang bisa melakukan perubahan untuk indonesia seperti pak anies baswedan,Positive,Positive
5400,2023-02-10,1.3e+18,18729,,jos saewad ouh tenang nanti setelah anies menjabat sbg presiden di sampah buzzerp sepertimu akan binasa,Positive,Positive
5401,2023-02-10,1.4e+18,3143,"DKI Jakarta, Indonesia",saewad ngaku berdarah darahketika elektabilitas si timbul tenggelam di bawah elektabilitas aniesklo pun ga ada nama anies di bursa calon presiden sorry pendukung prabowo di masa lalu ga akaln lg mau mendukung dia di masa mendatangitu ketika dia berkhianat kpd para pendukung nya,Positive,Positive
5402,2023-02-10,1.44e+18,3036,,achmadi tenang tenangmau dari mna sjapresiden tetap anies,Positive,Positive
5403,2023-02-10,1.56e+18,18090,,catetttttt yee druunn asmara aja anies didu saewad idha sir,Positive,Positive
5404,2023-02-10,1.29e+18,8573,,ini riwayat pendidikan calon presidenku jelas bibit bobot dan bebetnya prestasi yg diraihnyapun asli bukan krn pencitraan dan rekayasa barakallahu fikum bpk anies baswedan semoga allah taala meridhai bapak menjd presiden ri th,Positive,Positive
5405,2023-02-10,1.52e+18,13231,,rosiade berjuang demi bangsa indonesia jangan tanggung pak semoga pak prabowo mau mendukung anies rasyid baswedan jadi presiden tahun yg sangat banyak diinginkan rakyat,Positive,Positive
5406,2023-02-10,1.52e+18,13231,,alloh maha pmbuat rncana smg anies jd presiden ri thn wahai tuhanpmilikkuasa kauberi kuasa kpd yg kaukhendaki amp kaucabut kuasa dr yg kaukhendaki kaumuliakn yg kaukhendaki amp kauhinakn yg kaukhendaki di tangankaulah sgl kbajikn sungguh kau mahakuasa atas sgl sesuatu,Positive,Positive
5407,2023-02-10,9.49e+17,2152,"DKI Jakarta, Indonesia",presiden klo gak ganjar ya prabowo pendukung anies silahkan bermimpi sj smp,Positive,Positive
5408,2023-02-10,486675146.0,11838,"DKI Jakarta, Indonesia",marm aniesandika prakarsa calon presiden th,Negative,Negative
5409,2023-02-10,9.21e+17,2670,Jakarta ,semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun,Negative,Negative
5410,2023-02-10,9.21e+17,2670,Jakarta ,allah akbar semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya agar keadilan dan kesejahteraan dapat dinikmati oleh seluruh rakyat indonesia aamiin yaa rabbal aalamiin,Positive,Positive
5411,2023-02-10,9.21e+17,2670,Jakarta ,asmara allah akbar subhanallah alhamdulillah laa ilaha illa allah allah akbar is the best for you my brother anies rasyid baswedan and agus harimurti yudhoyono to presiden republik indonesia year aamiin yaa rabbal aalamiin,Negative,Negative
5412,2023-02-10,1.55e+18,8918,,luar biasa diseluruh penjuru nusantara kuning ijo biru kib dukung anies presiden meledak tak terbendung menggelegar gemuruh menggema diseluruh penjuru nusantara kuningijobiruputih semue nye dukung anies presiden hebat mantap keren bro,Positive,Positive
5413,2023-02-10,9.21e+17,2670,Jakarta ,alhamdulillah rabbal aalamiin presiden republik indonesia tahun bang anies rasyid baswedan,Positive,Positive
5414,2023-02-10,9.21e+17,2670,Jakarta ,semoga allah swt senantiasa melindungi para alim ulama habib dan calon presiden republik indonesia tahun bang anies rasyid baswedan dari tipu daya orang zholim jahat aamiin yaa rabbal aalamiin,Negative,Negative
5415,2023-02-10,1.55e+18,8918,,alhamdulillah barrakallahu fiikum pak anies semakin menguning si kuning jadi anies sekarang semua kuning dukung anies presiden bro kuning tambah hebat cerdas mantap keren bro,Positive,Positive
5416,2023-02-10,1.6e+18,156,,dari pencapaian inilah terbukti kinerja dari pak anies jadi semakin optimis beliau mampu memimpin negara ini sebagai presiden ri nanti,Positive,Positive
5417,2023-02-10,1.6e+18,241,,sudah terbukti kualitas kepemimpinan pak anies jadi semakin yakin beliau akan mampu memimpin negara ini sebagai presiden ri,Positive,Positive
5418,2023-02-10,1687292678.0,6516,Jakarta Indonesia,anies baswedan saat ini merupakan simbul perubahan bahkan sebelum dideklarasikan secara resmi oleh nasdem sehingga kelompokkelompok pro perubahan akan bersatu membentengi dan menyokongnya sebagai presiden ri,Positive,Positive
5419,2023-02-10,1.33e+18,6855,"Kramat Jati, Indonesia",rosiade sepakat bang mudahan di pilpres nanti pak prabowo mau menempatkan diri sbg bapak bangsa dan dg tulus mendukung pak anies sbg presiden berikutnya cukup sudah  saya mendukung bliau semoga hidup bliau dilimpahkan barokah salam hormat buat pak prabowo dan bang fz,Positive,Positive
5420,2023-02-10,1.59e+18,279,,waaaahhh rame banget yaaa rame sama petugas hahaha,Positive,Positive
5421,2023-02-10,1.6e+18,465,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin,Positive,Positive
5422,2023-02-10,1.6e+18,465,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan presiden ri amin,Positive,Positive
5423,2023-02-10,1.6e+18,159,,asmara semoga pak anies jadi presiden ri ke aminnn,Positive,Positive
